pathway,k,z_meta,delta_mean,concord,P_meta,FDR_meta
GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION,4,-4.1751676525975,-0.188473551509069,1,2.9776667919303e-05,0.000851778128424951
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,4,4.16788477050379,0.111618051491654,0.75,3.07439272709772e-05,0.000874588295681005
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,4,4.16558621705922,0.109549818711593,1,3.10553528685265e-05,0.000876202417164151
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING,4,-4.16495786994919,-0.159192423237721,1,3.11410064752456e-05,0.000876202417164151
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,3,-4.14761541736458,-0.266799935467436,1,3.35956116779493e-05,0.000937922986834729
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,4,4.14691219190096,0.113937369932391,1,3.36989226188434e-05,0.000937922986834729
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION,4,-4.14007334197269,-0.188862377386638,1,3.47194799262839e-05,0.000961132269572234
GOBP_SPERMATID_DIFFERENTIATION,4,-4.13545833863951,-0.112096089519858,1,3.5424688090186e-05,0.000975410261905709
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,4,-4.13002542158975,-0.231292155928975,0.75,3.62723123574555e-05,0.000993436895364566
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,4,-4.12269720931402,-0.114324617921458,1,3.74461783041122e-05,0.00102016069887764
GOBP_QUINONE_METABOLIC_PROCESS,4,4.12039825120791,0.155172081531496,1,3.78218069090838e-05,0.00102497096723617
GOBP_REGULATION_OF_MRNA_PROCESSING,4,-4.11619898748522,-0.187236101962786,1,3.8517179899731e-05,0.00103835057227076
GOBP_BASEMENT_MEMBRANE_ASSEMBLY,3,4.11376158924086,0.123738151201724,0.666666666666667,3.89263467172404e-05,0.00104391541274516
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,4,4.11123157146411,0.137763916881026,0.75,3.93554234283571e-05,0.00104995375768192
REACTOME_NCAM1_INTERACTIONS,4,4.10949908887214,0.183326763833058,0.75,3.96518279129689e-05,0.00105240856661792
REACTOME_DARPP_32_EVENTS,4,4.10163073901509,0.141375978650981,1,4.10248600892694e-05,0.00107781767808079
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,4,-4.10161402677154,-0.269216706672389,0.5,4.10278238306146e-05,0.00107781767808079
GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY,4,-4.09263184147738,-0.162600083577911,1,4.26504598986592e-05,0.00111475745186902
GOBP_REGULATION_OF_PROTEIN_ACETYLATION,4,-4.08003001481154,-0.144913460161291,1,4.50298860509991e-05,0.00116600198027917
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,2,-4.07985411796244,-0.217097211637907,1,4.50639724365031e-05,0.00116600198027917
GOBP_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION,4,4.07686677970079,0.114222503286827,0.75,4.56466277721047e-05,0.00117517243199283
KEGG_SPLICEOSOME,4,-4.07520997767301,-0.187313330572158,1,4.59728457539636e-05,0.00117768250142865
GOBP_REFLEX,3,4.07017875135033,0.167445815279774,1,4.69770791181864e-05,0.00119621479171186
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,4,-4.06926873832718,-0.185158522326567,1,4.71609249791238e-05,0.00119621479171186
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,4,-4.06669152502986,-0.153574794588035,0.75,4.7685296808317e-05,0.00120358624150012
GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION,4,-4.06362771595988,-0.193690864688164,1,4.83158659705124e-05,0.00121355314088863
GOBP_SPHINGOSINE_BIOSYNTHETIC_PROCESS,1,4.05955731164031,0.293712057313408,1,4.91658396341469e-05,0.00122371670801504
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,4,-4.05941488607936,-0.155052077003726,1,4.91958358048384e-05,0.00122371670801504
GOBP_ENDODERM_FORMATION,4,4.04604119947136,0.115969222760018,0.75,5.20910690257551e-05,0.00128950439621929
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,4,-4.04223349908755,-0.131157725378366,1,5.29444708126354e-05,0.00130435923547493
GOBP_HISTONE_DEACETYLATION,4,-4.03799487221218,-0.129004239257598,1,5.39100312776834e-05,0.00132182262404187
GOBP_TOOTH_MINERALIZATION,4,4.03456142466599,0.168213770802106,1,5.47043787137653e-05,0.00133129056618213
GOBP_REGULATION_OF_TOR_SIGNALING,4,-4.0340943838755,-0.176199371795893,1,5.48132841387863e-05,0.00133129056618213
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,4,4.02446215115384,0.100516284214077,0.75,5.71056770070127e-05,0.00138045601365778
GOBP_CHROMATIN_REMODELING,4,-4.02231062593501,-0.144978980118541,1,5.76299854347153e-05,0.00138662053739883
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY,4,-4.01278194602155,-0.186533537675554,1,6.00073399327293e-05,0.0014371060154122
GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,4,4.0115730937222,0.205755587330187,1,6.03154962863076e-05,0.00143779856656573
REACTOME_NICOTINATE_METABOLISM,4,4.00942689847627,0.108597725009412,0.75,6.08662917948237e-05,0.00144145810361221
GOBP_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,4,-4.00833468796838,-0.138950411764861,1,6.11484198259059e-05,0.00144145810361221
GOBP_REGULATION_OF_HISTONE_METHYLATION,4,-4.00737623761509,-0.139391422566941,1,6.13970159436471e-05,0.00144145810361221
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,4,4.00583993680812,0.130435129476045,0.75,6.17974879858455e-05,0.00144145810361221
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_CELL_CYCLE_ARREST,4,-4.00556751296399,-0.116986343979514,0.75,6.18687591567874e-05,0.00144145810361221
GOBP_CELL_PROLIFERATION_IN_HINDBRAIN,4,-4.00168467218391,-0.169306726282051,1,6.28930796592266e-05,0.00145872282506918
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,4,4.00056861612767,0.118221297035274,1,6.31904605760568e-05,0.00145904789913057
GOBP_ACETYL_COA_METABOLIC_PROCESS,4,-3.99419385865065,-0.124209078779783,1,6.49147360689487e-05,0.00149216953579918
GOBP_REGULATION_OF_WOUND_HEALING,4,3.99247820320731,0.0787941153302834,0.75,6.53863449031111e-05,0.00149633017736053
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION,4,-3.99118801543837,-0.237335021724637,0.75,6.57431330644015e-05,0.00149783801835665
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,4,3.98836772502162,0.110592919339314,0.75,6.65294817283981e-05,0.00150723748716666
GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION,4,3.98761397552928,0.227199065490217,0.75,6.67411433431733e-05,0.00150723748716666
GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING,4,-3.98137068355162,-0.115526481258869,1,6.8518995759963e-05,0.00154063017103952
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS,4,-3.97124767461071,-0.228765987681101,0.5,7.14972007522452e-05,0.00160060472466657
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION,4,3.96384959538523,0.186436386224527,1,7.37507284644312e-05,0.0016439069301444
GOBP_NUCLEOSOME_ORGANIZATION,4,-3.95988039801348,-0.166677174043382,1,7.49873095078678e-05,0.00166426576144833
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,4,-3.9526766735445,-0.168297099021303,1,7.72818299424842e-05,0.00170782893722683
GOBP_RNA_STABILIZATION,4,-3.94800476532332,-0.158965047097614,1,7.88052363880975e-05,0.00173405197505262
GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION,3,-3.93981186675395,-0.214414015310255,1,8.15455324878033e-05,0.00178671466714766
GOBP_OSTEOCLAST_DEVELOPMENT,4,3.93829100721262,0.199269113627538,0.75,8.20640289245763e-05,0.00179045629208747
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,2,-3.93268141676557,-0.270423576785748,1,8.40035377778116e-05,0.0018250388861517
GOBP_SERTOLI_CELL_DIFFERENTIATION,4,-3.93095228462806,-0.198270838530128,0.75,8.46100644841439e-05,0.00183049252953301
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,4,3.92727569066996,0.224935450391911,1,8.59134830289618e-05,0.00184984964184098
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,4,3.926409458595,0.16054147272118,0.75,8.62233276445594e-05,0.00184984964184098
GOBP_MYOBLAST_DIFFERENTIATION,4,-3.92530949564235,-0.0650666040745351,0.75,8.66182977638533e-05,0.00185061251114556
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE,4,3.92362385417387,0.127008747029572,1,8.72268895578191e-05,0.00185376035166642
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE,4,3.92291043703432,0.163625988479235,0.5,8.74856798319944e-05,0.00185376035166642
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,4,-3.92139774787026,-0.121663345179583,1,8.80368056811479e-05,0.00185400277624315
GOBP_SPHINGOID_METABOLIC_PROCESS,2,3.92090438964795,0.20752721956064,1,8.82172616390703e-05,0.00185400277624315
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,4,3.91323517882094,0.163427914904861,0.75,9.10677631551937e-05,0.00190612972555322
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,4,-3.90972731675053,-0.148884473923545,1,9.2400367574189e-05,0.00192619227789271
GOBP_PROTEIN_METHYLATION,4,-3.90850550388314,-0.115133865815929,1,9.28688320397775e-05,0.00192815167811619
GOBP_EPIBOLY,4,3.90186811498327,0.106019247492525,1,9.54531631711785e-05,0.00197025882596769
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING,4,-3.90133866599862,-0.115257250224041,1,9.56622075144536e-05,0.00197025882596769
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,4,3.89131339989254,0.212901855705236,1,9.97030514005572e-05,0.00204530283530466
GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,4,3.88595989624004,0.128468679570271,1,0.000101926333515447,0.00207623028118631
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,4,3.88574358805005,0.165145415944644,0.75,0.000102017141413893,0.00207623028118631
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,4,-3.87305048805379,-0.155265187361961,0.75,0.000107481551054018,0.00217882876526433
GOBP_NCRNA_CATABOLIC_PROCESS,4,-3.87168186180839,-0.175474687369747,1,0.000108086968308661,0.00218250901890705
REACTOME_OPIOID_SIGNALLING,4,3.86388250875365,0.0946405688231544,1,0.00011159891529345,0.00224462037049209
GOBP_CELLULAR_RESPONSE_TO_STEROL,4,-3.86149989837582,-0.149223801304415,1,0.000112693059198908,0.00225475582727221
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,4,-3.86088161405597,-0.131448728228306,1,0.00011297863729583,0.00225475582727221
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION,4,3.85885072436908,0.117458612009922,0.75,0.000113921491948817,0.00226479444804809
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,4,3.85200589048668,0.0916070073294737,1,0.000117154204114206,0.00231432918421683
GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,4,-3.85167618295347,-0.133829151062471,1,0.000117312083332801,0.00231432918421683
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,4,3.84740376844704,0.0744722425945339,0.75,0.000119376142575066,0.00234606014549241
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC,4,-3.84584241905606,-0.172381042099146,1,0.000120138958259823,0.00235207412958111
GOBP_PROTEIN_PROCESSING,4,3.84109624962847,0.0866585025370621,1,0.000122486072163185,0.00238894236957667
GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,4,-3.83624699082303,-0.0752651512423101,0.75,0.000124928770612269,0.00242738958446255
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,4,-3.83020954268404,-0.153634544572664,1,0.000128034183496331,0.00247837598053612
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS,4,3.82660491787554,0.106750558908037,1,0.000129922787718553,0.00250551473394318
REACTOME_DNA_DAMAGE_BYPASS,4,-3.82474113726487,-0.144689358592562,1,0.000130909561813926,0.00251512437977577
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,4,3.82159927989379,0.111119191916199,0.75,0.00013258901532505,0.00253792133795049
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,4,-3.81433942835745,-0.13452796014185,0.75,0.000136547685388564,0.00260401493357672
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,4,3.81268602790339,0.103124375073196,0.75,0.000137464692413107,0.00261182915584903
REACTOME_KINESINS,4,3.8086784771283,0.12350763579135,0.75,0.000139711484894245,0.00264475895485466
GOBP_O_GLYCAN_PROCESSING,4,3.8054593997156,0.167020558699545,0.75,0.000141541231704595,0.00266958169247971
GOBP_CALCIUM_ION_IMPORT,4,3.80071973739825,0.11242468247729,0.75,0.000144276411813935,0.00271123811835748
GOBP_TOR_SIGNALING,4,-3.79407377022795,-0.16485266583086,1,0.000148195612794546,0.00277476076465134
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION,4,3.79186759814165,0.0311181402761914,0.5,0.000149518626522795,0.00278938915929664
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,4,3.79022641919973,0.0920952978850288,0.75,0.000150510025293532,0.00279774772648518
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER,3,3.787277777805,0.12945056318117,1,0.000152306797887999,0.0028209629580047
GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS,4,3.78222476171984,0.159988696186148,1,0.000155432916966822,0.00286203954949017
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,4,-3.78189941234145,-0.164668251366162,1,0.000155636254390609,0.00286203954949017
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION,4,3.77891832835621,0.148761977467822,0.75,0.000157511069830068,0.0028862081799111
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,4,-3.77658142659298,-0.113909762885797,1,0.000158995596375906,0.00290307916928915
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,4,3.77431639640098,0.177465856596675,1,0.000160447023950883,0.00291922871492261
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,4,-3.77342001201935,-0.0744145306736956,0.5,0.000161024861675872,0.00291928003114324
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION,4,3.7718113697004,0.131750903328823,0.75,0.000162066756832392,0.00291928003114324
REACTOME_BASE_EXCISION_REPAIR,4,-3.77168214868362,-0.152632732288232,1,0.000162150726142351,0.00291928003114324
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,4,-3.76900974939237,-0.144105158938835,1,0.000163896486596451,0.00294042860447779
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION,4,-3.76659221816445,-0.135466006073523,1,0.000165490973316627,0.00294853645277969
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS,4,-3.76658811057104,-0.133061179366923,1,0.000165493694863727,0.00294853645277969
HALLMARK_COAGULATION,4,3.76404390540461,0.130833066509458,1,0.000167187509979822,0.0029684430651245
REACTOME_G_PROTEIN_ACTIVATION,4,3.76275988316995,0.12043638162494,1,0.000168048532553838,0.00297347729938045
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,4,-3.75919001176128,-0.24156635544926,0.75,0.00017046434151288,0.00300490210315319
KEGG_PROPANOATE_METABOLISM,4,-3.75841704366464,-0.153529138116359,1,0.000170991710278478,0.00300490210315319
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION,4,-3.75650205015072,-0.154645073119876,0.75,0.000172304860557091,0.00301767934356619
KEGG_LYSOSOME,4,3.75525122136328,0.134077780032172,0.75,0.000173167694082074,0.0030225100231478
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,4,-3.7534154519743,-0.096627021162294,0.75,0.000174441386430061,0.00303445506327157
GOBP_MYOBLAST_PROLIFERATION,3,-3.75007862512953,-0.0678781448524859,0.666666666666667,0.000176779132812399,0.00306221263932788
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,4,-3.74867187562276,-0.234458249848564,0.75,0.000177773488151379,0.00306221263932788
REACTOME_SIGNAL_AMPLIFICATION,4,3.74860450180057,0.101739031822591,1,0.000177821242796473,0.00306221263932788
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,4,-3.74523673887113,-0.157332526720285,0.75,0.000180223747274283,0.00309025403302114
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING,4,3.74464374675628,0.0908799975881343,1,0.000180649925022211,0.00309025403302114
GOBP_RNA_DESTABILIZATION,4,-3.74341628690792,-0.170344150697926,1,0.000181535101034459,0.00309511336167692
GOBP_HISTONE_H3_ACETYLATION,4,-3.74155310723202,-0.18732736371194,1,0.000182886519133773,0.00310786365353068
REACTOME_HEME_SIGNALING,4,-3.74013254159065,-0.152977367553654,1,0.000183923245093457,0.00311519996377043
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,4,3.72455342009907,0.0880977897893087,0.75,0.000195661278324895,0.00330314728555701
GOBP_TERPENOID_BIOSYNTHETIC_PROCESS,4,3.72274469085671,0.131239978549135,1,0.000197068769848285,0.0033110450549014
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING,4,-3.72230137275458,-0.0606059027448818,0.5,0.000197415193601617,0.0033110450549014
GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,4,3.71949845789733,0.0514574378575283,0.75,0.000199618766168574,0.00333713320455191
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,4,3.71430144555583,0.100416682499222,0.75,0.000203765784632027,0.00339543697433756
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,4,3.71160502360762,0.190507312968426,0.75,0.000205949183177062,0.00342074949735063
GOBP_NUCLEOTIDE_EXCISION_REPAIR,4,-3.70778079527698,-0.160227172927838,1,0.00020908352016628,0.00346164323259221
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,3,-3.70359161372351,-0.145659251269966,1,0.000212568364914712,0.00350805932995465
GOBP_RESPONSE_TO_STARVATION,4,-3.69947657195158,-0.160827975647498,1,0.000216044581634569,0.00355403690363065
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION,4,3.69741536439227,0.0476582538799973,0.5,0.000217805801872618,0.00357159896128061
GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION,4,-3.69550787950595,-0.131272021739693,1,0.000219447674022897,0.00358111325224373
GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS,4,-3.69434596381539,-0.120717072258953,1,0.000220453483090672,0.00358111325224373
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER,4,-3.69432404370569,-0.210134678113248,1,0.000220472499701158,0.00358111325224373
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN,4,3.69065663248293,0.123798017150211,0.75,0.000223675905585504,0.00362121025304678
GOBP_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS,4,3.68989384047587,0.0454397984420331,0.5,0.000224347654053588,0.00362121025304678
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,4,3.6877731316703,0.0879060989168407,0.75,0.000226225209093848,0.00364010500507569
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,4,3.68613493601908,0.0844887876715662,1,0.000227685660739477,0.00365219148644103
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,4,3.68278102594946,0.104557024430383,0.75,0.000230703319734685,0.00368910370594376
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,4,-3.6786339288463,-0.115188311853935,1,0.00023448654824034,0.00373799144547836
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,4,-3.67034130298053,-0.270491180491616,0.5,0.000242226819999601,0.00384946264252452
GOBP_WALKING_BEHAVIOR,4,3.66884873965867,0.117311898020477,1,0.000243645172894639,0.00385484168470508
REACTOME_MEIOTIC_SYNAPSIS,4,-3.66841101186256,-0.165859414911084,1,0.000244062612005021,0.00385484168470508
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,4,-3.66627255788737,-0.13326674406333,1,0.000246111611333166,0.00387531708487606
GOBP_BIOMINERALIZATION,4,3.66340478349767,0.0845538286428222,0.75,0.000248884759507752,0.0039070354472726
GOBP_RENAL_TUBULAR_SECRETION,4,-3.66222715152776,-0.11759496454394,0.75,0.000250032000422202,0.00391311480296024
GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,4,3.66139303317755,0.133828240807598,0.75,0.00025084759142631,0.00391398257046689
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,4,-3.65974148878024,-0.146501317599689,1,0.000252469818347508,0.00392739303526079
GOBP_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER,4,-3.65891492668263,-0.160516998626547,1,0.000253285396997076,0.00392821237692152
GOBP_ENDOCARDIAL_CUSHION_FORMATION,4,3.65728471453041,0.121921875386252,0.75,0.000254901193958822,0.00394140014322516
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,4,-3.65138019001878,-0.181542339600595,1,0.000260834775258968,0.00402107262816894
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,4,3.65036132876949,0.103937186873889,0.75,0.000261871660636179,0.00402500650930056
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,4,3.64828336149555,0.153737035732147,0.75,0.000263998377680221,0.00404561799605791
GOBP_P_BODY_ASSEMBLY,4,-3.6468749976652,-0.137851556183777,1,0.000265448976766726,0.00405577679932306
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY,3,3.63730740872022,0.202190228489527,0.666666666666667,0.00027550304924159,0.00419327477456049
GOBP_REGULATION_OF_AMYLOID_FIBRIL_FORMATION,3,3.63677121408243,0.15884956159825,1,0.000276076936992816,0.00419327477456049
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS,4,3.63328797673639,0.179265554473687,1,0.000279832402149468,0.00423781481961063
GOBP_ZINC_ION_TRANSPORT,4,3.62067406160691,0.134530151604348,1,0.000293836492159954,0.00443497184483872
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,4,3.62002568289189,0.157797368371318,0.75,0.000294573775671944,0.00443497184483872
GOBP_STARTLE_RESPONSE,4,3.60892866109946,0.0630361639947142,0.75,0.000307464138694621,0.00461554766804257
REACTOME_MRNA_SPLICING,4,-3.6036651732324,-0.139063203625164,1,0.00031376119931833,0.00469638492816884
GOBP_T_CELL_APOPTOTIC_PROCESS,4,3.60273394586004,0.0509167844269681,0.75,0.000314887782161649,0.00469869893324072
GOBP_T_CELL_HOMEOSTASIS,4,3.60203084624121,0.0970537778810229,1,0.000315740887726022,0.00469869893324072
GOBP_INOSITOL_PHOSPHATE_CATABOLIC_PROCESS,4,-3.59825065164877,-0.257631263985876,1,0.000320364793852172,0.00475377038485543
GOBP_FIBRINOLYSIS,4,3.59424864417921,0.19037068863339,1,0.000325329043844816,0.00481356105389931
GOBP_CELLULAR_RESPONSE_TO_STARVATION,4,-3.59328432960146,-0.166942637455129,1,0.000326535935162488,0.00481757458496175
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,4,-3.59024791818814,-0.100300835367513,1,0.00033036359235032,0.00486012039146228
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,3,3.58854112989419,0.0729223008463747,0.666666666666667,0.000332533538297288,0.00487810595069155
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,4,-3.58427067519681,-0.101848533859256,1,0.000338021404988929,0.00494452333604545
GOBP_DIOL_BIOSYNTHETIC_PROCESS,3,3.58251921798157,0.138059315453942,1,0.00034029657300756,0.00496370270372784
GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY,3,-3.58104708817571,-0.1119643382748,0.666666666666667,0.000342219964281314,0.00497765705108612
