pathway,k,z_meta,delta_mean,concord,P_meta,FDR_meta
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS,3,-0.460308099684375,-0.00861154432665248,0.666666666666667,0.645295088203861,0.873526359181778
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,3,-0.460217005841349,0.0520434101294022,0.666666666666667,0.645360465696864,0.873526359181778
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,3,-0.460091897632314,0.100192518796261,0.333333333333333,0.645450259558966,0.873526359181778
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,3,-0.459822633510085,-0.0273528695983197,0.666666666666667,0.64564353591607,0.873557745117212
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,3,0.459411593993782,-0.00953977380064726,0.333333333333333,0.645938624044679,0.8737268298903
GOBP_LYMPH_VESSEL_DEVELOPMENT,3,0.459015752629423,0.0851893639884286,0.666666666666667,0.646222853990593,0.873881142205288
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,3,0.458692812485712,0.00665726240793205,0.666666666666667,0.646454776199748,0.873964656636459
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,3,-0.456739646004551,0.0165632058020184,0.333333333333333,0.647858190902802,0.875021135197017
REACTOME_DISEASES_OF_METABOLISM,3,0.456641687939907,0.0403897521179999,0.666666666666667,0.647928610031427,0.875021135197017
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,3,-0.456615089117309,0.00993885429425,0.333333333333333,0.647947731674836,0.875021135197017
GOBP_ODONTOGENESIS,3,-0.456196316128282,0.0381887894024089,0.333333333333333,0.648248814242912,0.875021135197017
REACTOME_S_PHASE,3,-0.456168971643916,-0.0772515939741665,0.666666666666667,0.648268475935128,0.875021135197017
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,3,0.456084757209141,0.028814323719266,0.333333333333333,0.648329030758723,0.875021135197017
GOBP_METHIONINE_METABOLIC_PROCESS,3,0.455945980284214,-0.108216560684985,0.333333333333333,0.648428824096544,0.875021135197017
GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,3,0.455599789285224,0.0482873637548049,0.666666666666667,0.648677794698509,0.87512717456568
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,3,0.455001198781713,0.0400742832254216,0.666666666666667,0.649108376403328,0.875388777109961
GOBP_INTERFERON_GAMMA_PRODUCTION,3,0.454856349329053,0.0770331829902712,0.666666666666667,0.649212588008536,0.875388777109961
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,3,-0.454057252731768,0.0575046356844821,0.333333333333333,0.649787619593942,0.875736910430488
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,3,0.453966286020941,-0.0157653088809777,0.333333333333333,0.649853092664935,0.875736910430488
GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY,3,0.453249982221279,0.083572810843197,0.666666666666667,0.650368745035959,0.875736910430488
GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL,3,0.453182485948249,0.0400537059301813,0.666666666666667,0.650417342850022,0.875736910430488
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,3,-0.452891208415887,0.0930242952966825,0.666666666666667,0.650627081867563,0.875736910430488
GOBP_FOAM_CELL_DIFFERENTIATION,3,-0.452775967405256,0.0726798444392135,0.333333333333333,0.650710070629288,0.875736910430488
GOBP_DOSAGE_COMPENSATION,3,-0.452608027247447,-0.0758873997346089,0.666666666666667,0.650831017496671,0.875736910430488
KEGG_HEDGEHOG_SIGNALING_PATHWAY,3,0.452409031284463,3.41261873642469e-05,0.666666666666667,0.650974341983673,0.875736910430488
GOBP_DNA_DEALKYLATION,3,0.452365968644525,-0.0303851014183582,0.333333333333333,0.651005359038864,0.875736910430488
GOBP_RESPONSE_TO_ATP,3,-0.451611451044794,0.099111900280439,0.666666666666667,0.651548919169209,0.876188041927138
REACTOME_CA_DEPENDENT_EVENTS,3,-0.451426876978873,0.00989425603427263,0.666666666666667,0.651681915919327,0.876188041927138
GOBP_REGULATION_OF_TELOMERE_CAPPING,3,-0.4506337228051,0.012096634625327,0.333333333333333,0.652253557439473,0.876532577187856
GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS,3,0.450446500499412,0.0489726751384573,0.666666666666667,0.652388521990821,0.876532577187856
REACTOME_MICRORNA_MIRNA_BIOGENESIS,3,-0.450124527695047,0.0494240546594556,0.666666666666667,0.652620651908585,0.876532577187856
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,3,0.449783277183841,0.0619383824382107,0.666666666666667,0.652866717032157,0.876532577187856
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,3,-0.449759719984102,-0.148305841734257,0.666666666666667,0.652883704789732,0.876532577187856
GOBP_CELL_MATURATION,3,-0.449650931734117,0.0116730699362878,0.333333333333333,0.652962157383321,0.876532577187856
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC,3,0.448529623834376,0.0305003612280021,0.666666666666667,0.653771011533994,0.877389055458217
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,3,0.448111814666632,-0.0713822147232057,0.333333333333333,0.654072501790729,0.877564359769379
GOBP_ACID_SECRETION,3,0.447362123447325,0.0716926978004205,0.666666666666667,0.654613618966282,0.877685495425677
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,3,-0.447292589498952,0.00980342637481453,0.666666666666667,0.654663816849778,0.877685495425677
GOBP_REGULATION_OF_HORMONE_SECRETION,3,0.447276469732117,0.0367439050060613,0.666666666666667,0.65467545423983,0.877685495425677
GOBP_POTASSIUM_ION_TRANSPORT,3,0.447027223218122,0.0145810816009955,0.666666666666667,0.654855404176239,0.877691791293283
GOBP_OLIGOPEPTIDE_TRANSPORT,2,-0.446424080635383,0.0443817421282501,0.5,0.655290941438901,0.877691791293283
REACTOME_RRNA_PROCESSING,3,0.446239794651918,-0.0489791534958028,0.333333333333333,0.655424040191827,0.877691791293283
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT,3,-0.44621083534234,-0.0229166012405365,1,0.655444956765808,0.877691791293283
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,3,0.445898630648531,0.094867332894493,0.666666666666667,0.655670471449794,0.877691791293283
GOBP_IMPORT_INTO_CELL,3,0.445850152764396,0.0393296374482867,0.666666666666667,0.655705491275765,0.877691791293283
GOBP_DNA_LIGATION,3,0.44558406647478,0.0451227880604241,0.666666666666667,0.655897722209149,0.877720349470086
GOBP_REGULATION_OF_LIPID_TRANSPORT,3,-0.445285813412491,0.0839498537169771,0.333333333333333,0.656113218744029,0.877780018616654
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,3,0.44452579751415,0.0326495068932542,0.666666666666667,0.656662481750891,0.877986769391262
GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT,3,-0.44424929964389,0.0375966202074817,0.333333333333333,0.656862352642585,0.877986769391262
GOBP_CELLULAR_COMPONENT_MAINTENANCE,3,0.443902200263469,0.0592429027848951,0.666666666666667,0.657113293716259,0.877986769391262
GOBP_GLIAL_CELL_DEVELOPMENT,3,-0.443864720588488,0.0616585141055253,0.333333333333333,0.657140392562955,0.877986769391262
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,3,0.443366942436374,0.00929829640916299,0.666666666666667,0.657500342744099,0.877986769391262
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER,3,0.442933253120702,0.0522178592117826,0.666666666666667,0.657814014178787,0.877986769391262
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS,3,0.442925641775729,-0.0760249124752344,0.333333333333333,0.657819519721184,0.877986769391262
GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS,3,-0.44264978598682,0.0290576773499884,0.333333333333333,0.658019068036739,0.877986769391262
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION,3,-0.442610794070023,-0.010202555750292,0.666666666666667,0.65804727594077,0.877986769391262
GOBP_CARDIAC_ATRIUM_DEVELOPMENT,3,-0.44254933445996,-0.00846239477431396,0.666666666666667,0.658091738625976,0.877986769391262
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY,3,0.442471316824388,0.0462067450923447,0.666666666666667,0.658148181884026,0.877986769391262
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY,3,-0.441080116053658,-0.00494584165805331,0.666666666666667,0.659154997936992,0.879101550092025
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,3,0.440700052593312,0.0232102437869285,0.666666666666667,0.659430158515464,0.879240211353952
GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,2,-0.440418088570695,0.0490593781645741,0.5,0.659634326269735,0.87928416810832
GOBP_LIPID_OXIDATION,3,0.4397404975281,0.0331529762442782,1,0.660125067843937,0.879681298729136
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION,3,-0.4393493480785,-0.0662727730442133,0.666666666666667,0.660408422264518,0.879681298729136
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,3,-0.439244186476055,-0.00691744392856447,0.666666666666667,0.66048461118564,0.879681298729136
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,3,0.438841080361006,0.0100094292752702,0.666666666666667,0.660776691631829,0.879681298729136
GOBP_HINDLIMB_MORPHOGENESIS,3,-0.438824592916317,0.0134252830278056,0.666666666666667,0.66078863911546,0.879681298729136
GOBP_CELL_REDOX_HOMEOSTASIS,3,0.438220075221862,-0.00935042590027559,0.333333333333333,0.661226757280492,0.880036440889507
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,3,0.43668020362814,0.0293727676404898,0.333333333333333,0.662343287979273,0.880952648112597
GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,3,0.436275113765292,0.0340510648476067,0.666666666666667,0.662637135558417,0.880952648112597
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,3,-0.436191096739194,0.0415000324322288,0.333333333333333,0.662698087057811,0.880952648112597
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,3,0.436168736503254,0.0984638257722384,0.666666666666667,0.662714309026047,0.880952648112597
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,3,0.436088133187649,0.0162702376770104,1,0.66277278666415,0.880952648112597
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,2,-0.435575033358405,-0.149305640741277,0.5,0.663145088338855,0.881065159091362
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,3,-0.435498638987114,0.013400695896596,0.333333333333333,0.663200526683646,0.881065159091362
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,3,-0.435232442719926,-0.0668593189238732,0.666666666666667,0.663393716063614,0.881093903724521
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,3,0.43491839802701,0.0647291314345325,0.666666666666667,0.663621659757822,0.881100316025038
GOBP_COPPER_ION_HOMEOSTASIS,3,-0.434718776857515,-0.00161686745422823,0.666666666666667,0.663766567381579,0.881100316025038
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,3,-0.434516789549762,-0.178299717083906,0.666666666666667,0.663913205416063,0.881100316025038
GOBP_POSITIVE_REGULATION_OF_COAGULATION,3,0.434233641356988,0.040926124044808,0.333333333333333,0.664118786009804,0.881145462398955
GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS,3,-0.432700201203249,0.0150896832007902,0.333333333333333,0.665232583634712,0.882395286556787
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,3,-0.430731936590267,-0.0688132600483005,0.666666666666667,0.666663294431339,0.883583541272751
GOBP_NUCLEOLUS_ORGANIZATION,3,-0.430677382184618,-0.0264836525099918,0.333333333333333,0.666702966757396,0.883583541272751
GOBP_RESPIRATORY_BURST,3,-0.430617590310848,0.0420232781113603,0.666666666666667,0.6667464488757,0.883583541272751
GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION,3,-0.430517671280509,0.0504774582319656,0.333333333333333,0.666819114945917,0.883583541272751
GOBP_PEPTIDYL_LYSINE_METHYLATION,3,-0.430090402858882,-0.0349796616094049,0.666666666666667,0.667129880970593,0.883583541272751
GOBP_REGULATION_OF_ENDOCRINE_PROCESS,3,0.429896076628192,0.0715007871774759,0.666666666666667,0.667271239567348,0.883583541272751
GOBP_LEUKOTRIENE_METABOLIC_PROCESS,3,0.42962934246656,0.0274668260882127,0.666666666666667,0.667465289044764,0.883583541272751
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,3,0.429575172920626,0.0748452427581124,0.666666666666667,0.667504700182686,0.883583541272751
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS,3,0.429284171019474,-0.0397652043373416,0.666666666666667,0.667716434765662,0.883636075484782
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,3,0.429032438134425,0.0233359068579154,0.666666666666667,0.667899618335766,0.883650808802806
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT,3,-0.428352371232887,-0.0174622216049946,0.666666666666667,0.668394595298054,0.884077940110947
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT,3,-0.427463144225827,0.0399296588400446,0.666666666666667,0.669042023983901,0.884706445721245
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,3,-0.426379325585967,0.0418749262029188,0.333333333333333,0.669831463798528,0.885103669588183
GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION,3,0.425960364045678,0.0712941799937443,0.666666666666667,0.670136727927805,0.885103669588183
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,3,0.42592754047983,-0.00874097414047401,0.333333333333333,0.670160646165478,0.885103669588183
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,3,0.425661096482164,0.0550512059645069,0.666666666666667,0.670354813886233,0.885103669588183
GOBP_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION,3,-0.425443902544955,0.0741817678762394,0.333333333333333,0.670513107536664,0.885103669588183
GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,3,0.425404496457291,-0.119573103517158,0.333333333333333,0.670541828752751,0.885103669588183
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS,3,0.425395000901333,0.0247004009330688,0.666666666666667,0.670548749682169,0.885103669588183
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,3,-0.424115686712582,0.013802987439742,0.333333333333333,0.671481445818909,0.885992131767949
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE,3,-0.423998571164493,0.181962201781806,0.333333333333333,0.671566855329561,0.885992131767949
GOBP_HISTAMINE_TRANSPORT,2,0.423539457005408,-0.0329949403603526,0.5,0.671901716973464,0.886206270769315
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,3,0.423088624336509,-0.0300769879300166,0.333333333333333,0.672230601761189,0.886327698609568
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,3,0.422940155863663,0.114658982634641,0.666666666666667,0.672338924023146,0.886327698609568
HALLMARK_APOPTOSIS,3,-0.421466037773948,0.0539363515911596,0.333333333333333,0.673414805981047,0.887097677319517
GOBP_SPERM_CAPACITATION,3,0.421208355215602,0.0828872056183934,0.333333333333333,0.673602943760127,0.887097677319517
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,3,0.421196534264997,-0.0225807663685645,0.333333333333333,0.673611574897849,0.887097677319517
GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,3,0.420922239421619,0.128808458798678,0.666666666666667,0.673811864982651,0.887097677319517
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION,3,-0.420751821220304,-0.0351786438664228,0.666666666666667,0.673936315995482,0.887097677319517
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,3,-0.420720303304471,0.075750262129301,0.333333333333333,0.673959333508714,0.887097677319517
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,3,0.420411541622389,0.023982909447457,1,0.674184838100279,0.8871671351481
GOBP_LIPID_HOMEOSTASIS,3,0.419552065137662,0.0518300220212504,0.666666666666667,0.674812712238554,0.887565278700637
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS,3,-0.41936369853433,0.0288616179262947,0.333333333333333,0.67495035013125,0.887565278700637
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,3,0.419287765336064,0.0145668121930434,0.666666666666667,0.675005836955741,0.887565278700637
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,3,-0.418986901546995,-0.0627659863991278,0.666666666666667,0.675225705144858,0.887627136325568
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY,3,0.418588498156995,-0.0211511642394213,0.333333333333333,0.675516896930664,0.887703069978765
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,3,0.418434936950973,0.078941961262157,0.666666666666667,0.675629147302763,0.887703069978765
GOBP_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT,3,0.418143418433549,0.0415888676249745,0.666666666666667,0.675842261733452,0.8877559734688
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,3,0.417499800790694,-0.00529871612313218,0.333333333333333,0.676312869985773,0.888146995716424
GOBP_EPOXYGENASE_P450_PATHWAY,3,0.416975522847204,0.133469705242614,0.333333333333333,0.676696311450528,0.88842046474317
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,3,-0.416701630113568,0.171591427671258,0.333333333333333,0.676896661882268,0.88842046474317
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,2,-0.416505627360922,-0.0320459102133792,1,0.677040050429277,0.88842046474317
REACTOME_PD_1_SIGNALING,3,0.415376861037583,0.0567885860690713,0.666666666666667,0.677866042860405,0.889277138219934
GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,3,0.414511904715796,0.0182535111019293,0.666666666666667,0.678499250385218,0.889880528595118
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,3,-0.414115768975065,-0.13911593943479,0.666666666666667,0.678789324830059,0.890033692194838
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,3,-0.413485795543997,0.0261107549723515,0.333333333333333,0.679250727316918,0.890411366896298
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,3,0.411845193186117,0.0705583510148383,0.666666666666667,0.680452894140687,0.891677018702339
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,2,-0.411640520162088,-0.0342748923460242,1,0.680602927288773,0.891677018702339
GOBP_PSEUDOURIDINE_SYNTHESIS,2,-0.411457539555254,0.0321950975994981,0.5,0.680737069768666,0.891677018702339
GOBP_AMINOGLYCAN_METABOLIC_PROCESS,3,0.41089556920798,0.0604864204921829,0.666666666666667,0.681149111503611,0.8919892495366
REACTOME_PROGRAMMED_CELL_DEATH,3,-0.410016650359793,-0.00881296464298667,0.666666666666667,0.681793733493046,0.892258978103644
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,3,0.409799004143993,0.0330141354492022,0.666666666666667,0.68195339680751,0.892258978103644
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION,3,-0.409771382107604,-0.0494709532870814,0.666666666666667,0.681973661104509,0.892258978103644
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,3,0.409667342011651,-0.0121008039272987,0.666666666666667,0.682049989882185,0.892258978103644
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION,3,0.409143160904657,-0.00925575452799903,0.333333333333333,0.682434603621632,0.892534790985663
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,3,-0.408476710626061,-0.00967534011777635,1,0.682923725347293,0.892947111350229
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH,3,-0.407202847833917,-0.0275779828111925,0.666666666666667,0.683859010145654,0.893942447469605
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,3,-0.40665064012954,-0.122791235853387,0.666666666666667,0.684264598281435,0.894245032257876
GOBP_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE,3,0.405742110134843,0.0384376725659669,0.666666666666667,0.684932097870052,0.894574177514444
REACTOME_CELL_JUNCTION_ORGANIZATION,3,-0.405523347227584,0.0268649303113784,0.333333333333333,0.685092860385794,0.894574177514444
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,3,0.405325949492638,0.0237296295191032,0.666666666666667,0.685237934497309,0.894574177514444
GOBP_DETECTION_OF_OTHER_ORGANISM,3,-0.405279284356443,-0.0245762884440855,0.666666666666667,0.685272231942913,0.894574177514444
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT,3,-0.40512267195518,-0.0309646027194176,1,0.685387342001429,0.894574177514444
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,3,-0.403680496854176,0.00560321536792757,0.666666666666667,0.686447683171494,0.894617606734344
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,3,-0.403648081435658,-0.0237872395629252,0.666666666666667,0.686471523304181,0.894617606734344
GOBP_DEVELOPMENTAL_MATURATION,3,-0.403478279987005,0.025015182451036,0.333333333333333,0.686596409992321,0.894617606734344
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,3,0.403463499612124,0.0105884256635514,0.666666666666667,0.686607281164671,0.894617606734344
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,3,0.403394459207485,0.0174839687219279,0.666666666666667,0.686658062206072,0.894617606734344
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION,3,0.403389934982905,-0.0348423068033474,0.666666666666667,0.686661389942143,0.894617606734344
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE,3,0.403189560123811,0.0077546115971175,0.666666666666667,0.686808779221198,0.894617606734344
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,3,0.402842512135722,-0.0742266583573165,0.333333333333333,0.687064084689988,0.894617606734344
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,3,-0.40211172497642,0.0790131596220501,0.333333333333333,0.68760180414595,0.894617606734344
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH,3,-0.401844197851396,-0.0155194212982359,0.666666666666667,0.687798692427132,0.894617606734344
GOBP_DOUBLE_STRAND_BREAK_REPAIR,3,-0.401708788986542,-0.0817802325198834,0.666666666666667,0.687898355507517,0.894617606734344
GOBP_HYPOTHALAMUS_DEVELOPMENT,3,0.401396421254315,0.0243735715166153,0.333333333333333,0.688128283807084,0.894617606734344
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,3,0.40115198412459,0.120249212031648,0.666666666666667,0.688308229714272,0.894617606734344
GOBP_RESPONSE_TO_CORTICOSTEROID,3,-0.400832105304692,0.0242825670179841,0.333333333333333,0.688543739760119,0.894617606734344
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,3,-0.400743712347676,-0.015628842249946,0.666666666666667,0.688608824197783,0.894617606734344
GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,3,-0.400507547400193,0.106533774146103,0.666666666666667,0.68878272563547,0.894617606734344
REACTOME_CHOLESTEROL_BIOSYNTHESIS,3,-0.399972602584613,-0.0675791609000297,0.666666666666667,0.689176696189939,0.894617606734344
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION,2,-0.399673951070665,0.0622054792166103,0.5,0.689396680605692,0.894617606734344
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,3,-0.399423238226029,-0.0184851866004551,0.666666666666667,0.689581374041043,0.894617606734344
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,3,-0.399347711205469,-0.0296927330001686,0.666666666666667,0.689637016399218,0.894617606734344
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,3,-0.399243717468772,0.0175768084515123,0.666666666666667,0.689713633537302,0.894617606734344
GOBP_THIOESTER_METABOLIC_PROCESS,3,0.399026897888166,-0.0209328541364119,0.666666666666667,0.689873385076895,0.894617606734344
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,3,0.398500238692143,0.0640598100705142,0.666666666666667,0.690261482383509,0.894617606734344
REACTOME_INFLAMMASOMES,3,0.398416443587225,0.171279857464387,0.666666666666667,0.690323238851463,0.894617606734344
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT,3,0.398371837913806,0.048642969622523,0.666666666666667,0.690356113794547,0.894617606734344
GOBP_REPLICATION_FORK_PROCESSING,3,-0.398314757744998,-0.203991827179403,0.666666666666667,0.690398183449919,0.894617606734344
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,3,0.398165669913268,0.00819203388939614,0.666666666666667,0.690508069796591,0.894617606734344
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,3,0.397746523064913,-0.0532724375729067,0.666666666666667,0.690817040186186,0.894617606734344
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,3,-0.397504362418575,0.0940931884229175,0.333333333333333,0.690995570244811,0.894617606734344
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,3,0.397502239361483,-0.101823365740423,0.333333333333333,0.690997135519431,0.894617606734344
