pathway,family
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS,938
GOBP_NUCLEAR_MIGRATION,939
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS,940
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION,941
GOBP_MALE_MEIOSIS_I,941
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,942
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,943
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,944
GOBP_NEURON_CELL_CELL_ADHESION,945
GOBP_CELL_MATRIX_ADHESION,670
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,946
GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY,637
GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,947
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,948
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER,351
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,949
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,949
GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY,950
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,951
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,952
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,953
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY,954
GOBP_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,955
GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY,351
GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,956
GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY,957
GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY,958
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,959
GOBP_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,960
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY,961
GOBP_NOTCH_SIGNALING_PATHWAY,962
GOBP_SMOOTHENED_SIGNALING_PATHWAY,963
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,964
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,965
GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY,966
GOBP_I_KAPPAB_PHOSPHORYLATION,967
GOBP_JNK_CASCADE,968
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,969
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION,970
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,971
GOBP_NEUROTRANSMITTER_SECRETION,612
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC,972
GOBP_ENSHEATHMENT_OF_NEURONS,973
GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION,974
GOBP_GERM_CELL_DEVELOPMENT,975
GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION,976
GOBP_FEMALE_GAMETE_GENERATION,618
GOBP_SINGLE_FERTILIZATION,977
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,978
GOBP_ACROSOME_REACTION,979
GOBP_FUSION_OF_SPERM_TO_EGG_PLASMA_MEMBRANE_INVOLVED_IN_SINGLE_FERTILIZATION,980
GOBP_BLASTODERM_SEGMENTATION,600
GOBP_TRIPARTITE_REGIONAL_SUBDIVISION,600
GOBP_GASTRULATION,631
GOBP_SEGMENT_SPECIFICATION,981
GOBP_ECTODERM_DEVELOPMENT,982
GOBP_NEUROBLAST_PROLIFERATION,687
GOBP_AXONAL_FASCICULATION,983
GOBP_SYNAPSE_ASSEMBLY,984
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,985
GOBP_SALIVARY_GLAND_DEVELOPMENT,986
GOBP_ENDODERM_DEVELOPMENT,632
GOBP_MESODERM_DEVELOPMENT,631
GOBP_MYOBLAST_FUSION,909
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,987
GOBP_SEX_DETERMINATION,988
GOBP_SEX_DIFFERENTIATION,989
GOBP_DOSAGE_COMPENSATION,990
GOBP_EMBRYO_IMPLANTATION,991
GOBP_CELL_AGING,992
GOBP_RESPONSE_TO_NUTRIENT,993
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM,765
GOBP_DIGESTION,994
GOBP_EXCRETION,995
GOBP_BODY_FLUID_SECRETION,996
GOBP_LACTATION,996
GOBP_HEMOSTASIS,997
GOBP_PHOTOTRANSDUCTION,998
GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT,999
GOBP_LEARNING,1000
GOBP_MEMORY,1001
GOBP_LONG_TERM_MEMORY,1002
GOBP_MATING_BEHAVIOR,1003
GOBP_MATING,1004
GOBP_COPULATION,1004
GOBP_RHYTHMIC_BEHAVIOR,1005
GOBP_CIRCADIAN_RHYTHM,1006
GOBP_GROOMING_BEHAVIOR,1007
GOBP_LOCOMOTORY_BEHAVIOR,1008
GOBP_FEEDING_BEHAVIOR,1009
GOBP_VISUAL_BEHAVIOR,1000
GOBP_CHEMOSENSORY_BEHAVIOR,1010
GOBP_REGULATION_OF_HEART_CONTRACTION,683
GOBP_TRNA_PROCESSING,614
GOBP_CELL_RECOGNITION,1011
GOBP_NEURON_RECOGNITION,983
GOBP_MOTOR_NEURON_AXON_GUIDANCE,1012
GOBP_MITOCHONDRIAL_FUSION,1013
GOBP_AXO_DENDRITIC_TRANSPORT,1014
GOBP_ANTEROGRADE_AXONAL_TRANSPORT,1014
GOBP_RETROGRADE_AXONAL_TRANSPORT,1015
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,1016
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION,1017
GOBP_BILE_ACID_METABOLIC_PROCESS,84
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS,866
GOBP_ANDROGEN_METABOLIC_PROCESS,1018
GOBP_ESTROGEN_METABOLIC_PROCESS,1019
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS,867
GOBP_REGULATION_OF_BLOOD_PRESSURE,767
GOBP_OPSONIZATION,1020
GOBP_SULFATE_TRANSPORT,1021
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,1022
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,1023
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS,1024
GOBP_ASSOCIATIVE_LEARNING,1000
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,929
GOBP_HISTONE_MRNA_METABOLIC_PROCESS,1025
GOBP_DETERMINATION_OF_ADULT_LIFESPAN,1026
GOBP_ADULT_LOCOMOTORY_BEHAVIOR,1008
GOBP_GLIAL_CELL_MIGRATION,1027
GOBP_ASYMMETRIC_CELL_DIVISION,1028
GOBP_REGULATION_OF_CELL_SHAPE,1029
GOBP_REGULATION_OF_CELL_SIZE,1030
GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,1031
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1032
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,963
GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,962
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,1033
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,1034
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,1035
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,1036
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,655
GOBP_CARBOHYDRATE_TRANSPORT,1037
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS,1038
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,859
GOBP_AEROBIC_RESPIRATION,86
GOBP_FATTY_ACID_CATABOLIC_PROCESS,853
GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS,838
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,840
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,840
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,243
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,243
GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,1039
GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,1040
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,1040
GOBP_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS,842
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS,842
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,91
GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS,91
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,1041
GOBP_VITAMIN_BIOSYNTHETIC_PROCESS,1042
GOBP_VITAMIN_CATABOLIC_PROCESS,1043
GOBP_NUCLEOBASE_METABOLIC_PROCESS,799
GOBP_NUCLEOSIDE_METABOLIC_PROCESS,1044
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS,1044
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1045
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,1045
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,1046
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1045
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,1045
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1047
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,1047
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,797
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,873
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,873
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,1048
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1048
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,1049
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,1045
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,1046
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1045
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1046
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS,802
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1047
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,797
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,1050
GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,1050
GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,873
GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,1051
GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,873
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,1048
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,1048
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,803
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,1048
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,100
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS,100
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS,863
GOBP_GLUCAN_BIOSYNTHETIC_PROCESS,586
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,800
GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,1051
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,1052
GOBP_CELLULAR_RESPONSE_TO_STARVATION,1053
GOBP_RESPONSE_TO_PH,1054
GOBP_MRNA_TRANSCRIPTION,1055
GOBP_SNRNA_TRANSCRIPTION,1056
GOBP_RRNA_TRANSCRIPTION,1057
GOBP_AMINE_METABOLIC_PROCESS,1058
GOBP_AMINE_BIOSYNTHETIC_PROCESS,1059
GOBP_AMINE_CATABOLIC_PROCESS,1060
GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS,60
GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,60
GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS,1061
GOBP_TOXIN_METABOLIC_PROCESS,1062
GOBP_RESPONSE_TO_HEAT,1052
GOBP_RESPONSE_TO_COLD,1063
GOBP_RESPONSE_TO_UV,1064
GOBP_RNA_MODIFICATION,614
GOBP_FERTILIZATION,977
GOBP_DETECTION_OF_ABIOTIC_STIMULUS,998
GOBP_DETECTION_OF_LIGHT_STIMULUS,998
GOBP_DETECTION_OF_VISIBLE_LIGHT,998
GOBP_DETECTION_OF_BIOTIC_STIMULUS,1065
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS,1066
GOBP_RESPONSE_TO_FUNGUS,1067
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,1068
GOBP_PHOTOPERIODISM,1069
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK,1069
GOBP_RESPONSE_TO_SALT_STRESS,913
GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,1058
GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,1059
GOBP_RESPONSE_TO_CARBOHYDRATE,628
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,1070
GOBP_POST_EMBRYONIC_DEVELOPMENT,1071
GOBP_AXIS_SPECIFICATION,600
GOBP_SPECIFICATION_OF_SYMMETRY,770
GOBP_EMBRYONIC_PATTERN_SPECIFICATION,600
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,1072
GOBP_HORMONE_TRANSPORT,754
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION,600
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,640
GOBP_DORSAL_VENTRAL_PATTERN_FORMATION,1073
GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION,1074
GOBP_CELL_CELL_RECOGNITION,978
GOBP_OOCYTE_DIFFERENTIATION,618
GOBP_GLIAL_CELL_DIFFERENTIATION,1075
GOBP_CARDIOBLAST_DIFFERENTIATION,1076
GOBP_RESPONSE_TO_IRON_ION,1077
GOBP_RESPONSE_TO_MANGANESE_ION,1078
GOBP_RESPONSE_TO_ZINC_ION,1079
GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY,641
GOBP_REGULATION_OF_PROTON_TRANSPORT,1080
GOBP_RESPONSE_TO_X_RAY,1081
GOBP_BODY_MORPHOGENESIS,1082
GOBP_RESPONSE_TO_IONIZING_RADIATION,1083
GOBP_RESPONSE_TO_UV_B,1084
GOBP_RESPONSE_TO_LITHIUM_ION,1085
GOBP_VASCULAR_TRANSPORT,1086
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,468
GOBP_MULTICELLULAR_ORGANISM_AGING,1026
GOBP_RESPONSE_TO_LEAD_ION,1087
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,1088
GOBP_MEMBRANE_INVAGINATION,729
GOBP_RESPONSE_TO_GAMMA_RADIATION,1083
GOBP_HISTONE_MONOUBIQUITINATION,1089
GOBP_RESPONSE_TO_ACIDIC_PH,1054
GOBP_REGULATION_OF_CELL_FATE_COMMITMENT,1090
GOBP_EXIT_FROM_MITOSIS,938
GOBP_POSITIVE_REGULATION_OF_HEART_RATE,1091
GOBP_MESENCHYMAL_CELL_PROLIFERATION,688
GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,688
GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,1092
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,1093
GOBP_REGULATION_OF_GASTRULATION,1094
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY,1095
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,1096
GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,954
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,954
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,1097
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,1098
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,1099
GOBP_REGULATION_OF_TRANSPOSITION,1100
GOBP_REGULATION_OF_PLATELET_ACTIVATION,1101
GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,1101
GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,1102
GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS,866
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,572
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,1103
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,1103
GOBP_MIRNA_METABOLIC_PROCESS,1104
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,1105
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,1105
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,1106
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,1106
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,1106
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,685
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,1106
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1107
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,1108
GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,1108
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,1109
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS,1109
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,1109
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,1110
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,1109
GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE,1111
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,789
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,1112
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,1113
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,1113
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,656
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,656
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,1114
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,1115
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,1116
GOBP_PROTEIN_KINASE_A_SIGNALING,1117
GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING,1117
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,1118
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,1118
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,1119
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,1119
GOBP_FIBROBLAST_MIGRATION,1120
GOBP_REGULATION_OF_FIBROBLAST_MIGRATION,1120
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,1121
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,1122
GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,1123
GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,1123
GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,1124
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,1124
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,1125
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,1126
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,1126
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,670
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,670
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,671
GOBP_T_CELL_CHEMOTAXIS,1127
GOBP_REGULATION_OF_T_CELL_CHEMOTAXIS,1127
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,655
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,655
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,1128
GOBP_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,1037
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,1037
GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,1129
GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION,1130
GOBP_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION,1131
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,602
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION,1132
GOBP_RETINA_LAYER_FORMATION,787
GOBP_REGULATION_OF_CHROMATIN_ASSEMBLY,626
GOBP_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION,1133
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,1134
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX,1135
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX,1135
GOBP_CHOLESTEROL_STORAGE,1136
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION,1137
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING,1137
GOBP_REGULATION_OF_LIPID_STORAGE,1138
GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE,1138
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE,1136
GOBP_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE,1139
GOBP_POSITIVE_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,1140
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,789
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,1112
GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,1141
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY,1142
GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY,1143
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY,1142
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,1144
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION,1145
GOBP_REGULATION_OF_NECROTIC_CELL_DEATH,1146
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,905
GOBP_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS,586
GOBP_TRANSPORT_ALONG_MICROTUBULE,1014
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,1147
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,1148
GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE,1149
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,1149
GOBP_RESPONSE_TO_AUDITORY_STIMULUS,1150
GOBP_ASTROCYTE_DEVELOPMENT,1151
GOBP_OLIGODENDROCYTE_DEVELOPMENT,1152
GOBP_GLIAL_CELL_PROLIFERATION,1153
GOBP_REGULATION_OF_GLIOGENESIS,1154
GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS,1155
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS,1154
GOBP_NEURAL_CREST_FORMATION,1156
GOBP_MESENCHYMAL_CELL_DEVELOPMENT,639
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION,639
GOBP_SCHWANN_CELL_DIFFERENTIATION,985
GOBP_SCHWANN_CELL_DEVELOPMENT,985
GOBP_DOPAMINE_SECRETION,1157
GOBP_GLUTAMATE_SECRETION,1158
GOBP_REGULATION_OF_GLUTAMATE_SECRETION,1158
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,1159
