pathway,z_OA,FDR_OA,z_MSC,FDR_MSC,same_dir,score
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,1.19349290827572,0.424389203446851,1.13485624551698,0.565258803322168,TRUE,1.16343623011235
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS,-1.35183539295254,0.356830703814569,-1.02080881872158,0.614211692884924,TRUE,1.1632300231076
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,-1.20532044008594,0.418465902794756,-1.12329427559077,0.569894342124879,TRUE,1.1628626594912
REACTOME_SIGNAL_AMPLIFICATION,3.74860450180057,0.00306221263932788,0.688166321303149,0.748609784514366,TRUE,1.16285626320448
GOBP_REGULATION_OF_TOR_SIGNALING,-4.0340943838755,0.00133129056618213,-0.678446992557761,0.752606781397498,TRUE,1.16154702264109
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,2.50890100965429,0.0574730040760792,0.755059699765515,0.724025529868281,TRUE,1.16077993072883
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-1.3803994576792,0.345425031823263,-1.00121302870605,0.624010773671571,TRUE,1.16062031900484
GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING,-3.567914517964,0.00511818918779605,-0.69266716937876,0.746513163581825,TRUE,1.16011260015759
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN,-3.47583290045013,0.00672366313382306,-0.69624566339535,0.745066537017318,TRUE,1.16010930599288
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,1.14027835800726,0.446815684038077,1.17742614032594,0.544384913421417,TRUE,1.1585545499275
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,0.831100857881875,0.600337298722731,1.91086700237774,0.293899203692446,TRUE,1.15838207149805
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,-1.8291297569403,0.186126881083985,-0.847161034722598,0.685978191504829,TRUE,1.15799633011376
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,-1.65408773925079,0.240899750988896,-0.889884918101112,0.669845733232106,TRUE,1.15720405101165
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY,1.41472140868956,0.331625554556194,0.978725472951428,0.634910425812412,TRUE,1.15701241622281
GOBP_RNA_POLYADENYLATION,-1.57671918801485,0.267366604541106,-0.913734170638079,0.660189859478109,TRUE,1.15697986841172
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,0.905308012738536,0.562819029288529,1.59341294228678,0.39548446356381,TRUE,1.15461432486277
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,-0.967912431324144,0.530989706905601,-1.42875151468605,0.448742362418305,TRUE,1.15402608249688
GOBP_TORC1_SIGNALING,-5.94618836815918,1.41318576046628e-06,-0.637497928674803,0.766125037815312,TRUE,1.15153808893798
GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH,0.820341733728252,0.605809398323653,1.93015174413923,0.290745563437852,TRUE,1.1513454155677
GOBP_VASCULAR_WOUND_HEALING,0.741336717001525,0.644840597699025,2.56744252886287,0.149912334826247,TRUE,1.15047833294787
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,-3.25423147411568,0.011236837061577,-0.698638604045378,0.744433869658762,TRUE,1.15031948400105
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,0.844884399727735,0.593854053536291,1.79346533093556,0.329508528351421,TRUE,1.14865050826984
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,1.82147961261342,0.188303883903221,0.837976552070441,0.687611498514267,TRUE,1.14787167821271
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,-1.16837196689391,0.433794543376983,-1.12730953406394,0.567517101816607,TRUE,1.14747351238662
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY,0.863415873078353,0.584531078677627,1.70627609016768,0.359378571555009,TRUE,1.14661670050434
REACTOME_RHOV_GTPASE_CYCLE,-0.950058287057625,0.539880323857496,-1.44470293197548,0.445546631747545,TRUE,1.14629549029855
GOBP_RESPONSE_TO_ANGIOTENSIN,0.962297838928391,0.533709190126,1.41471799572826,0.454886434478687,TRUE,1.14545309301993
GOBP_CORTICOSTEROID_HORMONE_SECRETION,0.691550203304575,0.671616302325889,3.32721838164844,0.0703933752703086,TRUE,1.14509631476807
GOBP_PLATELET_MORPHOGENESIS,1.22330662206192,0.412692176406574,1.07610665366554,0.592847428991146,TRUE,1.14499503796896
GOBP_REGULATION_OF_CHEMOTAXIS,0.935068651963709,0.547212940784008,1.47471754085255,0.43426409042764,TRUE,1.14446845704653
GOBP_GLUTATHIONE_METABOLIC_PROCESS,0.769214012324121,0.630972133625292,2.23104360660637,0.219234000944631,TRUE,1.14400176403487
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING,-2.83915944097841,0.028583421602038,-0.716247373187725,0.738632758198216,TRUE,1.14391438052011
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,1.07813700636002,0.475624558821314,1.21602356570774,0.526953941313793,TRUE,1.14293656926875
REACTOME_RHOBTB_GTPASE_CYCLE,-1.02438994924088,0.503137853342378,-1.29165515115673,0.499556333938886,TRUE,1.14260171747347
GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY,1.11205750511617,0.459188348420969,1.17467920938864,0.544731510588893,TRUE,1.14251091751719
REACTOME_ECM_PROTEOGLYCANS,6.27532106031827,4.49138966540599e-07,0.628345411064282,0.770227528359249,TRUE,1.14231161298161
REACTOME_SIALIC_ACID_METABOLISM,1.5033221735246,0.294395372566066,0.919792342868636,0.657808377777262,TRUE,1.14129498603372
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,3.43303878171208,0.00736982073222374,0.683702354205237,0.750572701971719,TRUE,1.14030813191338
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,-1.24613773105436,0.403151195742097,-1.0487808859734,0.603079852627423,TRUE,1.13897322887443
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,0.855029262076989,0.588745251645346,1.70370695098273,0.359443512838053,TRUE,1.13862405171674
GOBP_TRANSLESION_SYNTHESIS,-1.78310842147832,0.200707793457267,-0.835440134748236,0.688775069917941,TRUE,1.13779088523549
GOBP_ERYTHROCYTE_HOMEOSTASIS,-3.0557598151125,0.0180047384403057,-0.698982202063506,0.744433869658762,TRUE,1.13771956356723
GOBP_SARCOMERE_ORGANIZATION,1.09738112260017,0.46589650261185,1.17719065033431,0.544384913421417,TRUE,1.13588571945714
GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS,1.74109317578862,0.213776418722345,0.841085775222702,0.686615536936202,TRUE,1.1342426154621
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,-1.95646022451604,0.15205978428231,-0.798395657343674,0.704617725585811,TRUE,1.13401892077546
GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS,2.18807949305311,0.103065621517577,0.765183750723591,0.720308405868814,TRUE,1.13385278261523
GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION,-4.1751676525975,0.000851778128424948,-0.655684721136962,0.759557568317936,TRUE,1.1333791332055
GOBP_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,1.14693993285188,0.443470982015223,1.12000946025727,0.571727617382959,TRUE,1.13331473481119
GOBP_PHOSPHATE_ION_TRANSPORT,0.788308914649474,0.621105929259347,2.01496474527632,0.266562492608851,TRUE,1.13325694463078
GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING,-0.676275728459002,0.679180056554367,-3.48748718305253,0.0609188915389984,TRUE,1.13287090803837
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.91500174307368,0.557781050173768,1.4860552533682,0.430353613357343,TRUE,1.13262046602867
REACTOME_NICOTINAMIDE_SALVAGING,2.31688587993771,0.0819728234119857,0.746703922086877,0.727208221617223,TRUE,1.12941215069583
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,-1.34252732460386,0.361447464905634,-0.972728516096174,0.637250105183863,TRUE,1.12809529670434
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,1.05934246057674,0.484980915449424,1.20606570175576,0.533292074644162,TRUE,1.12795268363444
GOBP_LIVER_REGENERATION,0.986760510669878,0.522838108867415,1.31446194063052,0.492436960233877,TRUE,1.1272783602991
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,1.5937909898768,0.260817310364311,0.870796722129231,0.676340115905291,TRUE,1.12624757721784
REACTOME_PLATELET_SENSITIZATION_BY_LDL,1.44833933199277,0.31603355482475,0.921065844997078,0.657808377777262,TRUE,1.12603441878117
GOBP_REGULATION_OF_PHAGOCYTOSIS,0.804795202330714,0.612435460907204,1.86846921795453,0.304686764461276,TRUE,1.12501782532382
KEGG_STEROID_HORMONE_BIOSYNTHESIS,0.924083127583593,0.553927420827696,1.43557953861974,0.446719543628172,TRUE,1.12439362536274
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,-1.388306904434,0.34211334594877,-0.94314253832589,0.648548648310209,TRUE,1.12322512666048
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT,-1.81797002680771,0.189268125951894,-0.812193140771021,0.697092073208644,TRUE,1.1227765669457
REACTOME_METABOLISM_OF_STEROIDS,1.53005789450528,0.283568369816077,0.886457001975617,0.67108065017079,TRUE,1.12255093977485
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,0.774788667289578,0.62852281512606,2.03068664256995,0.264859713116208,TRUE,1.12163025776783
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,-1.12133633807851,0.455583114698377,-1.12119204291504,0.571357939424187,TRUE,1.12126418585445
KEGG_HUNTINGTONS_DISEASE,0.870480304808898,0.580737605817224,1.57480548980289,0.400939558420227,TRUE,1.12120813509734
GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,3.5370825273924,0.00561495294753842,0.66576418871235,0.757016210005816,TRUE,1.12060374233231
GOBP_REGULATION_OF_PROTEIN_SUMOYLATION,-1.70566438974986,0.225609668612661,-0.830515792599508,0.690261827835947,TRUE,1.11709824279884
REACTOME_HCMV_EARLY_EVENTS,-1.2172858774048,0.415293451037346,-1.0302144505965,0.610573944148975,TRUE,1.11596468822294
GOBP_RESPONSE_TO_NICOTINE,1.07955628413775,0.474981809569517,1.15420528626565,0.555001332775438,TRUE,1.11563345567635
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.702500657589806,0.66535332428517,2.69343023858293,0.135027050555166,TRUE,1.11435513361549
KEGG_ALZHEIMERS_DISEASE,2.06224201518868,0.126587680281667,0.762653731265683,0.720696146096254,TRUE,1.11351122931213
GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.644727027219165,0.697791198222367,4.07799324771286,0.0388847291934696,TRUE,1.11342290483447
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,2.11487338567459,0.116591302205503,0.754995245951261,0.724025529868281,TRUE,1.11274734625646
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING,0.791260888650123,0.619834027642977,1.87020306003859,0.30416910660646,TRUE,1.11203350018805
GOBP_REGULATION_OF_STEROL_TRANSPORT,0.694971101972954,0.669856035668295,2.7773035641536,0.125037116367193,TRUE,1.11174714219621
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.751121358079107,0.640500808561813,2.12858291465244,0.240465810216935,TRUE,1.11040852685971
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,2.28479662190142,0.0866894176639881,0.732941153328013,0.730803754559561,TRUE,1.10985221109813
GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,-1.14361254721522,0.445291360932807,-1.07797588408399,0.591575674921661,TRUE,1.10982460051156
GOBP_ENTRY_INTO_HOST,0.912662626720643,0.558844326979288,1.41518522129488,0.454886434478687,TRUE,1.10968305979645
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY,-0.948288598525319,0.540260617121475,-1.33278218603878,0.483863546430397,TRUE,1.10813058489085
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS,2.41644538851061,0.0680435448361587,0.718641211439036,0.738299240722181,TRUE,1.10782090766069
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,-1.99111727511151,0.143100304859402,-0.766375257276708,0.71951926974926,TRUE,1.10676130292914
GOBP_MRNA_3_END_PROCESSING,-1.02255027616013,0.504079913260569,-1.20601404779414,0.533292074644162,TRUE,1.10673044916805
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,0.73758166710866,0.646884226483597,2.21559961945305,0.221711857664767,TRUE,1.10672898301081
REACTOME_HCMV_INFECTION,-1.66671818161525,0.23692454369533,-0.827135726191196,0.691138310241183,TRUE,1.10559977005148
KEGG_BASE_EXCISION_REPAIR,-1.41001422321261,0.333864704620525,-0.908442495950274,0.661451930851507,TRUE,1.10497369191619
GOBP_PROTEIN_AUTOUBIQUITINATION,-1.29759561243124,0.379492485406475,-0.961311995643334,0.642516308818995,TRUE,1.1044225299569
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,-1.47313166742787,0.306361224046887,-0.882507933589754,0.67108065017079,TRUE,1.10377698113564
GOBP_ENDODERM_FORMATION,4.04604119947136,0.00128950439621929,0.638815377900704,0.766125037815312,TRUE,1.10341620715824
GOBP_MICROGLIAL_CELL_ACTIVATION,1.66606402434663,0.237019102447484,0.824416725777839,0.692815474980005,TRUE,1.10302482588508
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,4.38966566891715,0.000394959831151441,0.630691416844459,0.769005815150579,TRUE,1.10291933936522
GOBP_MEMBRANE_REPOLARIZATION,0.963600360016182,0.533101709068718,1.28868631262497,0.500936685574571,TRUE,1.10268254026222
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,1.07082140763096,0.47971219521459,1.13570546405954,0.564726759199201,TRUE,1.10230946133611
GOBP_ONE_CARBON_METABOLIC_PROCESS,-1.40159802918813,0.337335574177573,-0.907370920874959,0.661451930851507,TRUE,1.10159064235681
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.978180203395795,0.527419058268785,1.25635426297904,0.512281152062008,TRUE,1.09995248405523
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION,-0.715122101324708,0.657704844580294,-2.3802705748914,0.188055732535739,TRUE,1.09981787339402
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,-2.81808005462446,0.0297927771072591,-0.682281528398314,0.750572701971719,TRUE,1.09858591531998
GOBP_ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY,0.745964917685433,0.642324583000301,2.07919039578205,0.254649572126265,TRUE,1.09799492087977
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,-0.791768509437806,0.619579946672325,-1.78987464776583,0.330729885571211,TRUE,1.0978793703442
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS,0.689642445766134,0.672302390900819,2.68720614926316,0.13705980694519,TRUE,1.09759817113717
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.920797307869069,0.555563334587539,1.35796013877201,0.477788587783449,TRUE,1.09744548882804
GOBP_FACE_DEVELOPMENT,-1.82590356885439,0.187241627120217,-0.782683585545327,0.711890160466652,TRUE,1.09569254737807
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION,0.753522799687919,0.639499951259796,2.00364940155214,0.270014903801164,TRUE,1.0951767945227
REACTOME_ONCOGENE_INDUCED_SENESCENCE,-1.06255641683802,0.483416587869364,-1.12855936647948,0.567306978797661,TRUE,1.09456378870113
GOBP_REGULATION_OF_HEART_CONTRACTION,0.810545600324292,0.609685203595273,1.68489711002678,0.364064150233557,TRUE,1.09454401326584
GOBP_HETEROCHROMATIN_ORGANIZATION,-2.52896970602622,0.0554124920978024,-0.69782186232531,0.744843654910253,TRUE,1.09382357840056
GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION,0.78974999357003,0.620238389801051,1.77839082949172,0.333860773505258,TRUE,1.09377502475246
GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT,0.819308902074295,0.606142622929748,1.63937128130269,0.378596417672656,TRUE,1.09257925748718
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,-0.987301028983046,0.522827804195223,-1.2215431751024,0.524847958098078,TRUE,1.09200171881309
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,1.13551049106273,0.449548570414178,1.05150339708105,0.602035207014333,TRUE,1.09189351311073
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,0.906715191142969,0.562098657060321,1.36757519516069,0.473155269904992,TRUE,1.0904510804338
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY,-1.12239253284548,0.455226530757493,-1.05976584051485,0.59948547110909,TRUE,1.09018051162519
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,-1.22028427825443,0.41392510843902,-0.984442734145922,0.632074047902968,TRUE,1.08974941982698
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,1.03527605959461,0.49678346570266,1.14567790542151,0.559163575993736,TRUE,1.08768266227997
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION,2.45949668007695,0.0628301905499387,0.69727815172839,0.744978383985678,TRUE,1.08652241014314
GOBP_MATURATION_OF_LSU_RRNA,-1.82387122741873,0.18760837632799,-0.771621733724294,0.716823621567923,TRUE,1.08444807954395
GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,-1.17522670724319,0.431760167892076,-1.00605046643359,0.62080495506138,TRUE,1.08407807247555
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,-2.7454854672511,0.035074409533691,-0.674506747823527,0.753966918005202,TRUE,1.08295478893181
GOBP_MISMATCH_REPAIR,-3.13543550650571,0.0150687956429818,-0.654504627123581,0.759604918859386,TRUE,1.08294958479483
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,-2.18746085998162,0.103155696582372,-0.71829667423531,0.738372144383806,TRUE,1.08147072991632
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,0.94625250640122,0.540707572427921,1.25997092576056,0.511505163072338,TRUE,1.08080680235126
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,-1.00158563445348,0.515949297415055,-1.1723669628032,0.54562871511172,TRUE,1.08026818039483
GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,1.5816797008373,0.265318635604869,0.819727995804417,0.694078300276186,TRUE,1.07982258321656
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,-0.847645695238104,0.592823004853666,-1.48434183097433,0.430834984339899,TRUE,1.0790760663551
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.830994411195762,0.600337298722731,1.52777052475323,0.414219214737138,TRUE,1.07646908626677
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,-0.827776995901287,0.601991326856973,-1.53846268484591,0.411651559213443,TRUE,1.07639477938755
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,-1.26444637383029,0.395031159274722,-0.936402964825229,0.650403390361891,TRUE,1.07597672636738
GOBP_ASSOCIATIVE_LEARNING,1.07631159624459,0.476651124025014,1.07443572623029,0.593691009628547,TRUE,1.07537284317567
GOBP_PEPTIDE_CROSS_LINKING,2.87281022545884,0.0267169685756275,0.661275963146758,0.75751898943928,TRUE,1.07508433433408
REACTOME_TRNA_PROCESSING,-0.802284454313589,0.614061538870861,-1.62744049915072,0.382959285187228,TRUE,1.07474733790534
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1.16893268858888,0.433579695178299,0.994281507164635,0.626987358883132,TRUE,1.07455670147293
GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY,1.04253383846488,0.494174996112973,1.1083624800574,0.577460911678206,TRUE,1.07444080943758
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,-3.26984484746596,0.0108640353792714,-0.642816954590923,0.764970709026796,TRUE,1.07441522583317
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION,0.745322717515229,0.642324583000301,1.91940594066031,0.292368687831539,TRUE,1.07371296309568
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,-0.9423347728433,0.542859086565804,-1.24559126090688,0.515313431489154,TRUE,1.07294665340255
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,1.30989456742651,0.374603517554933,0.908034449835806,0.661451930851507,TRUE,1.07255857479533
GOBP_DEVELOPMENTAL_MATURATION,1.30407466269054,0.377519352939434,0.909596689198168,0.661451930851507,TRUE,1.0716875335975
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,2.44706356285655,0.064151122290102,0.685848498176626,0.749911999113482,TRUE,1.07140885976508
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,-1.61413281214204,0.253636171354072,-0.800737608614426,0.704062674219277,TRUE,1.07044820034345
GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT,0.908045483306258,0.561427999113072,1.30320687865282,0.495509409537704,TRUE,1.07031756332499
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.861676054456582,0.585430327130747,1.40870319178319,0.455230493602392,TRUE,1.06928902755477
KEGG_LYSINE_DEGRADATION,-1.98481306385241,0.144524171585139,-0.73156027254644,0.731253357321822,TRUE,1.06908013452272
KEGG_BUTANOATE_METABOLISM,-2.5971668695605,0.0480145514495629,-0.673049321154923,0.753966918005202,TRUE,1.0690555587405
GOBP_RESPONSE_TO_STEROL_DEPLETION,-0.765698303368141,0.632552921065321,-1.76804790272742,0.335945392780349,TRUE,1.06860843136941
GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,1.12124153805366,0.455583114698377,1.01916646679918,0.615050359054969,TRUE,1.06777004587515
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,1.48344404102827,0.30128627040677,0.833867294370076,0.689270238823127,TRUE,1.06761266813466
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,4.16788477050379,0.000874588295681005,0.611243881180194,0.776555939819773,TRUE,1.06613328458395
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,-5.69524551722949,3.33857126866741e-06,-0.587410994093542,0.785603056290777,TRUE,1.06497938407206
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS,-1.22580603269173,0.411621816729373,-0.941267902876045,0.649150666003669,TRUE,1.06485695276682
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.635804581470243,0.701933497954421,3.25599726883321,0.0794988342671015,TRUE,1.06386607561602
GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS,1.22836520985632,0.410329463624278,0.938194307945543,0.650024785494393,TRUE,1.06384822433567
GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE,1.11093322172171,0.459868823604727,1.01887932057707,0.615083413867751,TRUE,1.06291691280267
GOBP_POSITIVE_CHEMOTAXIS,0.812035678797822,0.609484431945523,1.52991853477051,0.413362383315448,TRUE,1.06095023437271
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,-0.921184964717065,0.555563334587539,-1.24864990342609,0.514555168167783,TRUE,1.06020742326429
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,2.16905177321291,0.107184845272324,0.701512299988212,0.743140366560186,TRUE,1.06015156562819
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,0.660252698359521,0.688220402354998,2.66540445360592,0.139553612046791,TRUE,1.05834149600944
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,0.847298259529373,0.592940217123213,1.40632008223948,0.45547503038101,TRUE,1.05747502666087
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS,-0.877424582578633,0.577392651927835,-1.32569423840277,0.486856462699413,TRUE,1.055954588268
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT,0.829827156666822,0.600622895162497,1.45003694815722,0.44373656747348,TRUE,1.05557172044165
GOBP_REGULATION_OF_CELLULAR_PH,3.33458267991902,0.00936690877963724,0.626468229609994,0.770227528359249,TRUE,1.05477569245653
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,3.37272029018252,0.00857354818882301,0.622880048329976,0.771724006738814,TRUE,1.05155671206819
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,1.14748700285384,0.443289105138257,0.969964802514965,0.638756888765251,TRUE,1.05128437992264
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,1.83386222377717,0.184871693327809,0.736702915008536,0.729904154756717,TRUE,1.05113978680881
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,1.78025663950602,0.201644003417607,0.745552911624407,0.727208221617223,TRUE,1.05097038723951
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT,0.712142970470858,0.65990349711982,2.00138464221964,0.270185599865827,TRUE,1.05049382766507
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,1.72455516248267,0.219468459188547,0.753811883158579,0.724266790383919,TRUE,1.0490699325011
REACTOME_SIGNALING_BY_PDGF,2.94235011478083,0.0231336705311769,0.637873762795812,0.766125037815312,TRUE,1.04845283611053
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,2.37082885687948,0.0742369817854839,0.672639590914298,0.753966918005202,TRUE,1.04795786765934
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,-2.33499468109578,0.0792366173921577,-0.675053943869054,0.753966918005202,TRUE,1.04732352515095
REACTOME_LDL_CLEARANCE,1.15194948688442,0.442289771665608,0.959521501857218,0.643117229431914,TRUE,1.04696707424592
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION,0.773274125064472,0.62963136456136,1.61764177792586,0.385984161940352,TRUE,1.04636096060834
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,1.36519623198663,0.351273148860959,0.84760719551352,0.685978191504829,TRUE,1.04586800177462
