gene,meta_Z_OA,meta_P_OA,meta_FDR_OA,mean_logFC_OA,meta_Z_OP,meta_P_OP,meta_FDR_OP,mean_logFC_OP,same_direction,shared_score
ATP12A,-0.38276248710439,0.701895878082151,0.839260490927982,0.0127505650618342,-0.871857948335471,0.383285876889793,0.713442476626126,-0.208496235021846,TRUE,0.570204491094328
MYCT1,0.279778733991006,0.779647268212345,0.884451773916168,0.128634034188291,0.943504916235239,0.345422701861207,0.683662205459666,-0.271282506957243,TRUE,0.56975096162601
MCF2L2,0.370632024078047,0.710911626471782,0.844724363827454,-0.0638838604630864,-0.879907258287211,0.378909552380906,0.710604056677277,-0.799121066465385,FALSE,0.569648829067095
DDX6,-0.153969385785569,0.877633874310852,0.939854557435871,0.20011268040442,1.02068948466994,0.307401578037619,0.653788209147136,-0.167654391280729,FALSE,0.568980529900714
NR0B1,-0.856056605616323,0.391966469849493,0.619371241561472,-0.294357500699865,-0.40013316661584,0.689058436815262,0.892431607967122,-0.0545334794858934,TRUE,0.568495027845342
SIRT3,0.0224860066781143,0.982060274232335,0.992005341207917,0.0900759464865021,1.09143429189103,0.275081830123119,0.622923234278456,0.148631375131297,TRUE,0.568399951399429
UBAP2L,-0.525360377318908,0.599332692390719,0.776816863835439,-0.154692469952549,0.754045931643581,0.450821641834449,0.763172606079355,0.681351576692402,FALSE,0.568327275451035
MYF6,0.634487225681953,0.525762900901587,0.726530747798253,0.0852887689218144,0.65227796142169,0.514221874554282,0.803467827718787,0.576949358593508,TRUE,0.568059514802819
CYP2R1,1.02936698829503,0.303307255569843,0.53499754648358,0.231353112560304,0.136179293251022,0.891679544253591,0.968077400293303,-0.0947963253890385,TRUE,0.567908396842104
APEX1,0.515456768748718,0.606233871750744,0.780703181050493,-0.0501274767728096,0.761756645124691,0.446205260512281,0.761543852834098,-0.105219587637267,TRUE,0.56782511613996
SH3BGRL,0.567859408601217,0.570130436249104,0.758860342126894,0.123629643193809,-0.715099839270448,0.474547353266892,0.778800179407473,-0.0482593220059767,FALSE,0.567746218178844
WNT2B,0.521089128797464,0.602304683699501,0.778615644041729,0.355957641394314,0.756588826662461,0.449296237422284,0.762326388418534,0.238740551626761,TRUE,0.567650977952899
CACNA1F,1.06650404075598,0.286195853058741,0.518106705187128,0.123788394719615,0.0678535328129489,0.945902228896121,0.984956010427769,-0.00640443952892155,TRUE,0.567490414574592
LRAT,0.929265543730764,0.352751487238562,0.584420485452599,0.292019531170241,-0.295669868621097,0.767482210224966,0.921894683109345,-0.336844412575653,FALSE,0.567462828955503
SSPN,-0.0888170179251255,0.929227332793062,0.965888534337053,0.275083494708599,1.05510064058171,0.291379299105586,0.640042904487489,0.3394658782689,FALSE,0.567419329813313
RIN1,0.966082654950134,0.334002823053178,0.568351999782676,0.143430279924465,-0.238991501823199,0.811112172394636,0.939762062816564,0.28099234274589,FALSE,0.567168943510787
GOLGA8A,-0.627904137981551,0.530066740083329,0.729398844124856,0.0371527992230568,-0.655632272971042,0.512060755259814,0.801784714477882,-0.245972057601975,TRUE,0.566347953008015
DOK3,0.884333868508617,0.376516010503171,0.606031266215143,0.598757099628119,-0.357203450844562,0.720939502690373,0.905158033123194,-0.236543162172213,FALSE,0.566317729041886
RCN3,-0.63225280631699,0.527221696461875,0.727244127848445,0.000869022423622632,0.651199882329471,0.514917466307337,0.804043703928894,0.50465087956039,FALSE,0.566269102161758
CLEC1A,-0.897827744156957,0.36927739101522,0.59965940735815,0.219146297959213,-0.336599296367196,0.736418986700796,0.912175364117482,-0.198331234073314,TRUE,0.565522304026123
MGMT,-0.213230209316448,0.831147406421974,0.914727894464611,0.0226662704553853,0.97972621800396,0.327221280775252,0.668309000294409,-0.0846113510297897,FALSE,0.565480405810345
MED25,0.220212544161123,0.825705627584329,0.911618171419248,0.0541540334533294,0.974740545331769,0.32968897547078,0.669843009792388,0.00347405774239864,TRUE,0.565070330532162
GABRP,1.04811899262634,0.294583786841711,0.525879039078526,-0.0258616671958863,-0.093344514971615,0.925629868602448,0.978951570905923,-0.121496289222868,FALSE,0.564353799161368
FAM124B,-0.511114748421379,0.609270709277806,0.78265456078236,0.100863427481205,-0.758177229376487,0.448344890983761,0.762092377976588,0.0398823944435667,TRUE,0.563577474889017
ASB1,0.653315712289252,0.513552765010406,0.71838721899249,0.0196188376987444,0.623186242904072,0.533162140992316,0.814527566349691,0.291907794888683,TRUE,0.562555624894542
TUBB2A,0.413230629075982,0.679437649479473,0.826589019525209,0.531114259089908,-0.836000914954776,0.403154388330101,0.730085832682618,-0.136686564861846,FALSE,0.562378999915573
EDIL3,0.341317911574197,0.732864265175906,0.858383176083766,0.236139615025243,-0.889227050911212,0.37388106754959,0.706546133253202,-0.210904932647284,FALSE,0.562242980135809
SPINK2,-0.661608701461167,0.508222029497944,0.714730476141911,-0.06274535118275,0.613565405781249,0.539502549598217,0.817593415180282,0.48317615680905,FALSE,0.561953012432192
SLC22A13,0.984797002515611,0.324723793301916,0.558924814082826,0.213474888713472,0.196228745214847,0.844431129978127,0.950824068906769,-0.1363537632048,TRUE,0.561921653185993
TLK2,-0.207750676557592,0.83542364665281,0.917471149973937,0.0242218748599946,0.976654286573831,0.328740333661761,0.669234224920484,0.141107665957537,FALSE,0.561240244583944
NCL,0.299221075088736,0.764771369927185,0.876319119333134,0.0154267197007639,-0.916292243291913,0.359513635272156,0.695710639702232,-0.140475468136131,FALSE,0.560753012211719
ITPR2,-0.224879054395252,0.822073364156906,0.909373935445253,0.0308044805072978,-0.9651012758663,0.334494087972901,0.674106400784954,-0.379477672419096,TRUE,0.560700976840869
SCN2B,-0.205770451980285,0.836970223165467,0.918314101082013,0.2315654603965,0.976423151363895,0.328854813368792,0.66936277107644,-0.733688160416093,FALSE,0.560285789692443
SDHB,-0.581554163244052,0.560867025096969,0.753074655698876,0.0072596085922547,0.688596186875447,0.491077421327286,0.78924670241421,0.1333662927905,FALSE,0.55999012592364
RPS6KB2,-0.88499948786773,0.37615690757626,0.60555131734119,0.0542494416429341,-0.342116878701453,0.732262935675819,0.910051883484301,0.174374308761746,TRUE,0.559963906200717
REPIN1,0.235395686266486,0.813901633883472,0.905154478452514,0.00738766464532534,-0.957215344773861,0.338458573522118,0.6769690658314,-0.0269497346130058,FALSE,0.559922559962477
TRPV4,-0.41550772443825,0.677770261649861,0.825397335551499,-0.027725659514456,-0.829919618255169,0.406584232123603,0.732902965775298,0.465721611698461,TRUE,0.55976695839513
DCLK2,1.08416624774054,0.278291093914855,0.509335885541895,0.415086651885942,0.0113188281474703,0.990969074609309,0.997348433926546,-0.451158500203369,TRUE,0.559440590495876
ANXA11,0.868697160568679,0.385012794904354,0.612865931411263,0.236493196364911,-0.361954513814778,0.717386021704743,0.904117179297134,0.0166868454386117,FALSE,0.558771927420849
SLCO1B3,-0.900078131532112,0.368078672858928,0.598432544283886,-0.233991530135067,-0.317859267832596,0.750591690958485,0.91646830774489,0.0936522022667133,TRUE,0.558655593159941
KREMEN2,-0.166691387428915,0.867612882558906,0.934578615616404,0.264193628523334,0.997599561860604,0.318473573633381,0.662504295884758,-0.0658063408748971,FALSE,0.558600606895626
ZMAT5,-0.931958360702862,0.351358044951482,0.583095652414489,-0.130843995346675,-0.270541563725317,0.786743645396028,0.9325111741606,-0.128293127659941,TRUE,0.558416854326761
FBXL12,0.00396883053388727,0.996833339705907,0.999216406522119,0.0862048840144776,1.0859978438051,0.277479946196283,0.624981535346296,0.0208867283179892,TRUE,0.558145843577924
MTDH,-0.334625637923638,0.737907502532964,0.860507054125129,0.160113413336609,0.887089864190583,0.375030520612697,0.707398639420554,-0.190905812016074,FALSE,0.557931461247566
CCDC71,0.533113132678956,0.593955268743382,0.77416003697861,0.117688599960252,0.728900485535114,0.466062537777287,0.772957190292298,0.530956344827289,TRUE,0.557802065222554
HNRNPA0,0.52649323249452,0.598545552853298,0.776602502501498,0.123890787815054,0.734339771541733,0.462741684132874,0.77102625985289,-0.148037333858435,TRUE,0.557564168774806
CTBS,-0.155017817539642,0.876807270737278,0.939535025230293,-0.126472862115635,1.00258832912098,0.31605952918591,0.660357979161666,0.13245457588916,FALSE,0.557326968722831
OR10H2,-0.0434893752609565,0.965311433827964,0.98271706555367,0.119637660076994,1.06453161669818,0.287087939557091,0.635045104560088,-0.418802003955081,FALSE,0.557317601337718
NPY2R,0.619447190692271,0.53562180121225,0.734204411818614,0.160957252672545,-0.645756653898015,0.518436963886993,0.806418628767043,0.151592729024589,FALSE,0.556445795772709
STAM,-0.457245956022669,0.647494269981626,0.805768293346139,-0.0766338506478745,-0.790623616091412,0.429163661536734,0.747627680959544,-0.121860589236014,TRUE,0.556141128583913
PRM1,-0.798217087468075,0.424744523060835,0.645618749771268,-0.12417758562606,0.447706799619867,0.654364813721192,0.873938626048409,-0.23986316897136,FALSE,0.556052273947331
PRDM5,0.4356428051595,0.663095908818823,0.815061675814853,-0.0309919281804352,-0.807845719961003,0.419179401832109,0.739972657251738,-0.309095883023197,FALSE,0.556023718009536
LITAF,0.844027417400477,0.398654084872201,0.623877690257106,0.0660959937164566,0.388885288510023,0.697361005351098,0.895851246184529,0.132603694109793,TRUE,0.555946122401576
PSMD7,0.658276150213088,0.510360700340919,0.716056148211795,0.0223078505021116,-0.605532416867526,0.544825292199592,0.821553947610788,-0.0830443787534235,FALSE,0.555865514832531
DLG1,0.596437010789504,0.55088332175741,0.745507597296861,0.259895059151679,0.666903880201837,0.504833532296865,0.797688369803541,-0.143239565317204,TRUE,0.555792181778062
KIF15,0.535399785765888,0.592373438238306,0.773035633113628,0.200787871666455,0.72299056181519,0.4696856827719,0.775509186213105,-0.116044229597984,TRUE,0.55559710131402
CCL17,0.572570460009491,0.566935565606122,0.757175813511045,0.100183891361444,-0.688996423298755,0.490825518375931,0.789133654020192,0.250991051897512,FALSE,0.555539163601986
GSTA4,-0.649807949275874,0.515816283505407,0.719876937264264,0.080776392622227,-0.613121414455087,0.539796061620271,0.817848111488115,0.0172554301242788,TRUE,0.555275240393532
CSH2,-0.279849058485849,0.779593311564304,0.884451773916168,-0.143342069147665,0.92034623711982,0.357391854013708,0.694283728320133,-0.620098777424958,FALSE,0.554987246056027
PPFIBP2,0.552519869399528,0.580592225081446,0.764841236046881,0.445682609161035,0.706359231905946,0.479964766918198,0.782361396145477,-0.224997636417789,TRUE,0.554919426246651
SNX16,0.185868476674653,0.852547903370995,0.926294754799184,0.229440382546778,-0.980329409690307,0.326923542025647,0.668309000294409,-0.110370082137672,FALSE,0.554835013703646
ETFB,0.316048165217958,0.751965949762794,0.868321144626693,-0.0549762964356324,0.894757901789335,0.37091651898079,0.705320182439918,0.148034554549323,TRUE,0.554525649207111
SLCO5A1,0.864580893234519,0.387268863267495,0.614947360202962,0.156757757819292,0.357440812570886,0.720761827991946,0.905158033123194,0.0445443085836687,TRUE,0.55419564117477
PGAP1,0.419762475218163,0.674658980223518,0.823279067371717,0.0899385542153747,0.816070237050245,0.414459965411829,0.73704584432396,-0.181220206352533,TRUE,0.553433108057908
SPTLC1,0.915179844929293,0.360097223729576,0.591150487952413,0.118828450336066,-0.28225650235979,0.777746836144101,0.928326711505212,-0.222842595333317,FALSE,0.552741973846218
COX7C,-0.327439578992677,0.743335435145041,0.863933316273628,0.0223423845227289,0.883841877241725,0.376781576644034,0.708414560614501,-0.0389403470924535,FALSE,0.552725504588373
ADK,0.171761947612729,0.863624682262302,0.932633935815408,0.0317030536953813,0.98534713819874,0.32445358582431,0.666438296402516,0.15265204143508,TRUE,0.552522375795321
CAPN3,1.06093489246331,0.288719490772835,0.520365926720678,0.0810147310519398,-0.0364904953663294,0.970891257262535,0.992353304338496,-0.187099723490664,FALSE,0.552353306586797
KRTAP5-8,0.888176079156717,0.374446043914053,0.604271868847102,0.295803310659171,0.32045071402622,0.748626686453921,0.91561235950405,0.143934776052441,TRUE,0.552345449006436
ERP29,0.208205236395346,0.835068720131755,0.917401464408046,-0.0190554764778031,-0.961480352694004,0.336310699604184,0.675366581262738,0.0100705886070137,FALSE,0.551537099285295
MMP7,1.05724262782071,0.290400869637602,0.52204249454666,0.276397594135316,-0.0402609565102587,0.967885080715868,0.991203416225536,-0.318747662933397,FALSE,0.551178291868357
EDF1,-0.857662549995547,0.391078825006371,0.618602059996899,-0.147398908504119,0.35992139765808,0.718905914894118,0.904557383672392,-0.013006363423782,FALSE,0.551063641478143
COX6C,0.632922632511912,0.526784167329033,0.7269190822034,0.182920092876476,0.622187160445842,0.533818807685656,0.814660982375149,0.00759933790865373,TRUE,0.550973415445403
AP4M1,0.135836171315197,0.891950795492688,0.94626325799568,0.00809708082637836,1.00373246543202,0.315507584091755,0.660089379899991,0.043680849335667,TRUE,0.550649299671591
BNC1,0.0867002680798068,0.930909763324606,0.966819975788258,0.514764847162707,1.03134123689785,0.302380826941278,0.651716104207605,-0.145638766963645,TRUE,0.550538164422995
