gene,meta_Z,meta_P,meta_FDR,mean_logFC,n_consistent
GTF2E2,0.623263126139678,0.533111624897551,0.732189672236916,-0.0419449674067404,2
STAT5A,-0.622981997038674,0.533296352400091,0.732350266797074,-0.139060419136201,3
RPS4X,-0.622682370156151,0.533493270253946,0.732527558825871,0.0963273343200895,2
NAALADL1,-0.622529456912786,0.533593780563887,0.73257244759165,0.018402329421386,2
STX3,0.622026206958875,0.533924635746133,0.732920379962528,0.4012469198938,3
ZMYM4,0.621937585246371,0.533982909674606,0.732920379962528,0.138134704875119,3
HELLS,0.621671044526526,0.534158195051244,0.73306782148946,0.176031861282368,3
TOM1L2,0.621542848718351,0.534242510903688,0.733076459051569,0.0725077630032657,3
GRM3,0.621455114353242,0.534300218673672,0.733076459051569,0.644685283030794,3
CFTR,-0.621351688290745,0.534368251786425,0.733076689839593,0.109652841696757,3
NPFFR1,-0.620717166918666,0.534785732240597,0.733556251385769,-0.183498419134411,3
MRPL52,0.620610930598623,0.53485564602023,0.733559000547298,0.215294125594153,2
FICD,0.620237434218291,0.535101479371875,0.733802993547669,-0.0112395169515005,2
FES,-0.619647455742567,0.535489916131354,0.734204411818614,0.0580697746232995,2
TNPO1,0.619540285297814,0.535560491477131,0.734204411818614,0.0416028849334918,3
NPY2R,0.619447190692271,0.53562180121225,0.734204411818614,0.160957252672545,4
PAK1,-0.619374171541334,0.53566989223871,0.734204411818614,-0.0617654048478614,3
RNF34,0.619276767356948,0.535734046838948,0.734204411818614,-0.0886296768518792,3
CIAPIN1,0.619017102122653,0.535905092479246,0.734345656344135,0.132457260814604,3
SRBD1,0.618791896334663,0.536053461396148,0.734455795281734,0.203998091658894,4
CHGA,0.618518246749703,0.536233773633048,0.734609666808393,-0.0846976162594619,2
VEGFB,0.618331490558371,0.536356847899306,0.734629870807055,0.055942459369868,4
PORCN,0.618270470329353,0.536397063943629,0.734629870807055,0.0553357380530175,3
DLG4,0.618186287924062,0.536452547762086,0.734629870807055,0.091031857461613,3
RPLP2,-0.617793176845519,0.536711681736385,0.734891568781396,0.0360362189369166,2
INPP4A,0.617433651314465,0.536948731637517,0.735122965671541,0.0738386480902059,2
GPLD1,-0.617219179100287,0.537090167010831,0.735160099837841,-0.0557424165756147,3
PDE12,0.617186118512578,0.537111970738774,0.735160099837841,0.107662303150186,3
APCS,0.616739513642293,0.537406553895373,0.735417013015075,0.116441369531697,3
KIF14,-0.616628766523155,0.53747961589415,0.735417013015075,0.438891222846704,2
DNMT3L,0.616591931782201,0.537503917585078,0.735417013015075,0.155872101387269,3
SMARCA1,-0.616203403719459,0.537760282275275,0.735674590822888,0.319713133419219,2
AHR,-0.615938789939592,0.537934919038101,0.735801640205524,0.264414324922518,3
MLC1,0.615856268176066,0.537989386626849,0.735801640205524,0.213623170209208,4
DDX31,-0.615642180920415,0.538130705487606,0.735814119894096,-0.171996310032557,3
THAP1,-0.615598967480151,0.538159232911476,0.735814119894096,-0.0885783041645255,3
ART4,-0.615532873764766,0.538202866254698,0.735814119894096,-0.223366281799929,3
COQ3,0.614683479533854,0.538763772078869,0.736487758288528,0.364239152890031,3
NUCKS1,-0.614070487904248,0.539168749121074,0.736883309689137,0.222186808790838,3
CBX2,-0.614038986469975,0.539189564875295,0.736883309689137,0.00206830788542266,3
FKBP2,0.613661537596082,0.53943900968763,0.736977303588907,-0.0497309533181645,2
TUBAL3,-0.613612565196023,0.539471378335863,0.736977303588907,0.0493329093117312,2
MYT1L,0.613609191176285,0.539473608453478,0.736977303588907,0.0286967701563684,3
FSD1,0.613521992173736,0.53953124576755,0.736977303588907,0.256957882290911,2
MAPKAPK5,-0.613022764920015,0.539861287314403,0.737334887542064,-0.0262641011534535,2
KCNJ16,-0.61153572693071,0.540844973713364,0.73858500708619,-0.183299150891932,3
GRB10,0.611170598746353,0.541086645555325,0.73882163383752,0.0920410111962653,3
AOAH,0.610829348315794,0.541312561898702,0.73903669029699,0.401925948686758,3
CRYGA,0.610467008594564,0.541552491433012,0.739186510806032,0.297277102198357,3
MYO1F,0.610456938893529,0.541559160018417,0.739186510806032,0.494425585054421,2
DRAP1,0.610146192797052,0.541764969483271,0.739368546010079,0.214868128716951,3
TBL1X,-0.61004889068552,0.541829421423421,0.739368546010079,0.198344288675787,2
PRSS12,0.609809936226333,0.541987718688133,0.739491137712418,-0.0114134324365355,3
CNGB3,0.609286845810492,0.542334324570253,0.739832369571729,0.177016625119315,3
MMP20,0.609225779680127,0.542374794911917,0.739832369571729,0.175056646576588,3
FPR3,0.60881572682647,0.542646588134677,0.740109652150351,0.431233438256415,2
F2RL3,-0.60811437480825,0.543111618963623,0.740650386068054,-0.586946255538783,2
MKRN3,0.607864194876498,0.543277548554404,0.740717560659986,0.202308778094795,2
C14orf166,0.607833328800948,0.543298021950479,0.740717560659986,0.0776949979444764,2
AKAP4,-0.607442561755749,0.543557250031833,0.740977462751623,0.23378227863849,3
SRP9,-0.607081962596874,0.543796519857931,0.741210095584274,-0.0217298200405532,2
TOMM40,0.60657970889982,0.544129869586149,0.741570887114507,0.0819871066459736,3
RPP30,-0.605901958121672,0.544579859107971,0.742090530854586,-0.150359952066106,3
GRB14,-0.605566975469361,0.544802337563671,0.742209108781983,0.0724130705309988,3
CYP26B1,-0.605564024453025,0.54480429767935,0.742209108781983,-0.348530804620643,3
SMC1A,0.605213398413562,0.545037214439933,0.742432785672151,0.17787381581908,3
CHMP2A,0.604861928247336,0.545270741553661,0.742657237455887,0.0574903818745977,3
DND1,-0.604730107137088,0.545358340179708,0.742682903507465,0.0922219436692548,2
PLAA,0.604174906219957,0.545727362556485,0.74309176482228,0.160073622398045,2
TGFB1I1,0.603915786710913,0.545899632491364,0.743215201535434,0.151144394388248,3
TRIP11,0.603831579573317,0.545955621568568,0.743215201535434,0.114441945881054,3
CLOCK,-0.603568206722784,0.546130755775344,0.74335993244522,0.0691230338514273,2
CLTCL1,-0.603393808899866,0.546246739863576,0.743365232184043,0.0224174786751173,2
OPLAH,0.603355402106679,0.546272284121175,0.743365232184043,0.460176226906491,2
NDUFB4,0.602996297688187,0.546511152168565,0.743531764799257,0.101523200977281,3
LAMA4,0.602842093510749,0.546613741138383,0.743531764799257,0.353177864526809,2
SNX11,0.60282235999213,0.546626870143887,0.743531764799257,0.0827116124309437,3
SDF2L1,0.602757544322732,0.546669994078476,0.743531764799257,-0.124822596727159,2
LYST,-0.602636258611674,0.546750693860975,0.743547903196053,0.117824736834163,2
CBS,-0.601838048477913,0.547281945456822,0.744176683638544,-0.245661810946416,2
CBX5,0.601242431265138,0.547678526932873,0.74456377104845,0.296286096121564,2
EXOC2,0.601120918199079,0.547759451766225,0.74456377104845,0.273869659663177,3
ACAD10,0.601052372237355,0.547805104366386,0.74456377104845,0.170074246243425,2
ARHGEF15,0.600851269091048,0.547939052818878,0.74456377104845,-0.0350848253490922,2
RGS6,-0.60066453629305,0.54806344412917,0.74456377104845,-0.15542934729083,2
MADD,-0.600641432386109,0.548078835674874,0.74456377104845,0.0322504225686238,2
RNF208,0.600617240471893,0.548094952266892,0.74456377104845,0.340439298612848,3
SETD1B,0.600582579633271,0.548118043637963,0.74456377104845,0.0744382745568404,3
GUF1,0.600280710720841,0.548319171819321,0.744656980015807,0.17738110464182,3
NDN,-0.600272663103272,0.54832453425715,0.744656980015807,0.145523670730034,2
NPTX1,-0.599967494532467,0.548527898954418,0.744726495727339,0.0725660647416122,3
ATG5,-0.599869284858672,0.548593353918285,0.744726495727339,0.068863642316701,2
KLC1,-0.599736477549042,0.548681873711279,0.744726495727339,-0.0604661384403982,3
HP1BP3,-0.599698396648083,0.548707256999525,0.744726495727339,-0.132401585425964,2
PRODH2,0.59964963091721,0.548739763237736,0.744726495727339,0.241868467637568,3
ADNP2,-0.599569746061625,0.548793014901612,0.744726495727339,-0.0199183918787144,2
IER3IP1,0.599471776300976,0.54885832554021,0.744726495727339,0.319961073145628,2
ATP5J,0.599323532068388,0.548957158485812,0.744735971909434,0.113809362081875,3
PLCB3,0.599254479776337,0.549003197955455,0.744735971909434,0.158600511781622,3
ALAD,0.599126377694802,0.549088612937573,0.744758312023061,0.320759976371981,2
ZNF236,0.598825498807591,0.549289256572379,0.744800682803365,0.225076728593272,3
LCK,-0.598778341159468,0.549320707327148,0.744800682803365,0.102380230038567,2
PTGS2,-0.598769352145615,0.549326702452732,0.744800682803365,-0.211323729333929,2
CDYL,-0.598533018010917,0.549484334523879,0.744920906316132,0.00591318314261638,2
DUSP21,0.598290098340412,0.549646382309374,0.744967767572183,0.286866434654045,3
PPFIA2,0.598274433668702,0.549656832767108,0.744967767572183,-0.051106834296856,3
PRDM8,0.59814327933258,0.549744334316188,0.744992886624446,0.278026150633371,2
SERPINA7,0.598021707720059,0.549825448740613,0.745009344869054,-0.0265699459991702,2
INCENP,-0.597683028319834,0.550051451872066,0.745222097469216,-0.0227202273318783,3
VPS37C,0.597515973808078,0.550162945366312,0.745244313807853,0.00213932796776989,3
NECAB2,0.597362920199055,0.550265104317581,0.745244313807853,0.1959903231294,3
NR3C1,-0.597116590722312,0.550429541883414,0.745244313807853,0.00862110040504335,2
HNRNPA1,0.597054309188623,0.550471121834346,0.745244313807853,-0.160625856206004,2
CSNK2A2,-0.596961103793757,0.550533349840067,0.745244313807853,-0.247922620146212,2
TESK1,0.59694646719994,0.550543122186018,0.745244313807853,0.0706738918905063,3
PTPRA,-0.596934984074336,0.550550789130408,0.745244313807853,-0.109559569728912,3
BRD9,-0.596583407844079,0.550785551646671,0.745468679224075,-0.124852018563138,3
DLG1,0.596437010789504,0.55088332175741,0.745507597296861,0.259895059151679,3
ATP6V1G1,-0.596204099691946,0.551038887180252,0.745624709923723,0.0721833363327807,2
TSN,0.596090467059317,0.551114792257749,0.745634016278583,0.309699336592768,2
TMOD3,-0.595669650144459,0.5513959370968,0.745771114538775,-0.156915832789002,3
IL15,-0.595665327583926,0.551398825335041,0.745771114538775,0.108762639401668,3
BCAS4,0.595576886224732,0.551457921505228,0.745771114538775,-0.244918821726915,3
MREG,0.595525461054768,0.551492285033858,0.745771114538775,-0.0323122944765815,2
PIGO,-0.594632147820722,0.55208938617788,0.746431689893933,0.00102502384273495,3
LPGAT1,0.594587888062765,0.552118978175572,0.746431689893933,0.10529648035609,3
CHRND,0.594332625987356,0.552289661154438,0.746518069807253,0.248687921932483,3
NUP62,0.594276364515495,0.55232728430981,0.746518069807253,0.141264953229441,2
PRKDC,0.594182286087714,0.552390199219531,0.746518069807253,0.195974001016262,3
EIF3F,0.593884320412486,0.552589486849589,0.746693975099982,-0.186000272985518,2
EPAS1,-0.593635941687848,0.552755636318086,0.746825063603248,-0.0792882802485853,2
KCNJ13,-0.593463189318133,0.552871211042264,0.746887796608121,-0.0475565065051091,3
BMPR2,0.592119538950417,0.553770543830548,0.748009180249791,-0.0219848006702636,2
SLITRK3,0.591719608812106,0.554038363567179,0.748215630181264,0.0957596082873594,3
DPEP1,-0.591684441668403,0.554061916850577,0.748215630181264,0.149001609073068,2
CHPF,-0.591380019598187,0.554265824783395,0.748358461887716,-0.0245413800619029,3
MSRB2,0.591319681877202,0.554306244543938,0.748358461887716,0.158450396946238,3
ZNF155,0.590727748785438,0.554702852283089,0.748800326213688,0.00318940642069607,2
CASR,0.590609991049387,0.554781769011021,0.748813278627645,0.017834990232914,3
CLDN17,0.590468554658251,0.55487656152255,0.748847653369138,0.273709182661116,2
KCNE4,-0.589828345859721,0.55530573680119,0.749333237842155,-0.38207532778418,2
MRPS35,-0.589286862801127,0.555668856066492,0.749623860724785,-0.081508376005099,2
TNFSF9,0.589269223455716,0.555680686984595,0.749623860724785,0.0929006041739832,2
C1orf115,-0.589196748673175,0.555729297971123,0.749623860724785,-0.0253682027712963,3
TMEM51,0.588996955972859,0.555863315610195,0.749652305954755,0.378213580063424,3
KCNA1,-0.588917728859148,0.555916464215126,0.749652305954755,-0.103296531837484,2
NRAP,0.588854944907583,0.555958583873685,0.749652305954755,-0.232617223182371,2
OSBPL8,-0.588747332874058,0.556030780818807,0.749656077684068,0.138812400423062,2
GOLGA3,0.588489489534555,0.556203786601135,0.749795744772927,0.0924781860122865,3
TRPC5,0.588133433974056,0.55644273323635,0.749953514824433,0.300044487953684,3
CA10,0.588108190148664,0.556459676107927,0.749953514824433,0.23604872288388,3
DUT,0.587844258369843,0.556636833982453,0.750084194580381,0.165736823174757,3
CD3EAP,0.587709526554392,0.556727280079419,0.750084194580381,0.130028435415713,3
MTF2,-0.587653403868166,0.556764957613913,0.750084194580381,0.21169525833985,2
SPRR2B,0.587028181765453,0.557184779686233,0.750556177848944,0.048963686296707,3
KEAP1,0.586899219027063,0.557271394335991,0.750579252071992,0.0134399687915999,3
ZNF813,0.586597415358721,0.55747411896527,0.750701939268038,0.242599450069772,3
KLF3,0.586556690220027,0.557501477208684,0.750701939268038,0.0481550010968258,2
SLC22A18,-0.586374844306174,0.557623645227378,0.750736998313373,-0.0165585499748045,2
NDRG3,-0.586311040493679,0.557666513096325,0.750736998313373,0.0338803493011957,2
CARM1,0.586197865324598,0.557742556044826,0.750745805656849,0.0616889211693605,2
LRRC32,-0.585917125611845,0.55793120820596,0.750906168831395,0.346054609611543,2
CLIP4,-0.585653138046071,0.558108631529904,0.751044207357695,-0.0788027962150722,3
AGA,0.585198586914868,0.558414194943023,0.751044207357695,0.250672821065517,2
PDE1A,-0.585198254563921,0.558414418389415,0.751044207357695,0.0551577336289939,2
FUT8,0.58513557564313,0.558456559496835,0.751044207357695,0.303514189044069,3
KCNQ4,0.585090619134371,0.558486786193497,0.751044207357695,0.424261523945475,2
CIDEA,-0.58504612972817,0.558516699614536,0.751044207357695,-0.050215645879727,2
TMEM109,0.585040522114782,0.558520470070761,0.751044207357695,0.034554392102877,3
BICC1,0.584116378383579,0.559142016276981,0.751786415213336,0.0279311935831493,3
SFTPA2,0.583599505102252,0.559489793229274,0.752160391594601,-0.179439807055809,3
FASTK,0.583409726736709,0.559617511486452,0.752238471761654,0.208602826945085,3
CISD1,0.583179097532806,0.559772740836842,0.752280220964333,0.0133932153329639,2
CPSF4,-0.583156642714737,0.559787855592604,0.752280220964333,0.00141413138029356,3
RIN2,-0.582793836421219,0.560032094687818,0.75251482607511,0.163863120019269,2
KCNF1,0.58235731809277,0.560326024749756,0.752816134247122,0.356156355341793,3
MAML1,-0.582229362293529,0.560412198082573,0.752818951485317,0.0271842735146988,2
MIA3,0.58214724139955,0.560467506743651,0.752818951485317,0.0802810907859815,2
SAE1,0.58198297275785,0.560578150086316,0.752873949674547,0.13983561252572,2
HBQ1,-0.581868658224329,0.560655153021066,0.752883759688408,-0.041876998116108,2
SDHB,-0.581554163244052,0.560867025096969,0.753074655698876,0.0072596085922547,2
MAD2L1,0.581449100141942,0.560937813678886,0.753076095371529,0.138320283188271,3
MBTD1,-0.581196434922379,0.561108070146835,0.753211056757315,0.273315669300021,2
PDE11A,-0.580965132844923,0.56126395315185,0.75325083064838,0.220309725654884,2
SNORA70,-0.58087437010262,0.56132512723627,0.75325083064838,-0.194216931799705,2
LTA,-0.58084207117086,0.561346897493007,0.75325083064838,-0.0509038795894146,2
DIAPH1,-0.58049682995013,0.561579623890033,0.753464488703176,-0.226500562170577,3
TMEM161A,-0.580319806937819,0.561698972830547,0.753464488703176,-0.0193976516371814,2
TTF1,-0.580295473598014,0.561715379330372,0.753464488703176,-0.0857045306003478,2
TACR3,-0.579548058617459,0.562219428874415,0.753885797173264,-0.0115827142078791,3
NME6,0.579484052968948,0.56226260382827,0.753885797173264,0.170001371475113,3
DHX8,-0.57941193916344,0.562311250050826,0.753885797173264,-0.201333780718979,4
SENP6,0.579336275482169,0.562362293118601,0.753885797173264,0.136384172968765,3
NAALAD2,-0.579233060432918,0.562431926073993,0.753885797173264,-0.00352498536702088,3
TNFRSF10C,-0.579123511987452,0.562505836343202,0.753885797173264,0.155985033540887,2
CD1E,0.578876330782995,0.562672622064098,0.753885797173264,0.0353324802517524,2
SLC39A4,-0.578801455418747,0.562723148987773,0.753885797173264,-0.228848165975366,2
CAPN7,-0.578669099719886,0.562812469786825,0.753885797173264,-0.192521516358284,2
SMPDL3A,0.578656639210841,0.562820879166039,0.753885797173264,-0.127765167008863,2
NFE2L2,-0.578628880711003,0.562839613109171,0.753885797173264,-0.178918291057848,2
CDC34,0.578588353844189,0.562866964840064,0.753885797173264,0.00456711872050656,2
THOC7,-0.578168834624067,0.563150137575763,0.754171557908926,0.0738497444473854,2
TGFB2,0.577433801746063,0.563646445565418,0.754657280064123,0.068298617989517,2
LPA,0.577335626548488,0.563712751254784,0.754657280064123,0.185466210167837,2
HNRNPD,-0.577321309388195,0.563722421110665,0.754657280064123,-0.075810656815598,2
IL13RA2,-0.576549656690951,0.564243716021759,0.755261539091331,0.104454880608503,2
NEDD4,-0.576411691602189,0.564336943670328,0.755292735166259,-0.104786034695689,2
EREG,0.575893352253125,0.564687269238677,0.755667973527774,0.211899670877243,2
MTMR11,0.575513088515459,0.564944341341896,0.755835667195999,0.193801688155124,3
KIFC3,0.575500984271104,0.564952525175013,0.755835667195999,0.265286225747591,2
CPNE3,-0.575243741124825,0.565126464007458,0.75597474479363,0.0547651886427946,2
PA2G4,0.574674559703445,0.565511416084682,0.756327690294041,0.00927972345885155,2
FOXH1,0.574646581046074,0.565530342020456,0.756327690294041,0.378742066858681,3
CDC27,-0.573789780368971,0.566110065178996,0.756937962534592,-0.0600150405003538,2
BAIAP2,0.573765038970437,0.566126809786796,0.756937962534592,-0.461624974062265,2
STX5,-0.573659801706326,0.566198035446001,0.756939502337587,-0.0662484098242203,2
FOXD3,0.573439022519959,0.566347475035455,0.757045591552157,-0.132539848155123,3
FASN,-0.573151004198205,0.566542455457582,0.75713394285142,-0.12491679565488,2
LY96,-0.573134314560608,0.566553754866508,0.75713394285142,0.184354186806249,3
MTMR14,-0.572856618543865,0.566741779652275,0.757175813511045,-0.0390592197449616,2
TAS2R8,0.572812725308849,0.566771501995941,0.757175813511045,-0.0355584916509034,2
RASL10A,-0.572776545815907,0.566796001534059,0.757175813511045,0.13639223769665,2
NKIRAS2,0.572641023415497,0.566887777266867,0.757175813511045,-0.0611344526029837,3
CCL17,0.572570460009491,0.566935565606122,0.757175813511045,0.100183891361444,3
CCL2,0.57217166026769,0.567205684907484,0.75737090349002,0.381847609352886,3
YAF2,0.572117139945273,0.567242617985052,0.75737090349002,-0.14198815697467,2
DSCAM,-0.572044273113072,0.567291981127361,0.75737090349002,-0.047180411349127,4
PLXNB3,-0.571651857540016,0.567557855775928,0.757632224183338,-0.0509815534936185,3
TRIM9,0.571237629464046,0.56783857383731,0.757869133108609,0.314790733168629,3
EXT2,0.571182928221811,0.567875649266902,0.757869133108609,0.383388154878531,3
PLA2G2A,-0.570810003675464,0.568128441078762,0.758112837619863,0.306849769588833,2
GYS2,0.570683057146432,0.568214505733448,0.758134028030225,0.212614724350198,3
PERP,0.570380678960404,0.568419531127339,0.758168589102088,0.0474388310585107,2
MYH7B,-0.570351256564277,0.568439482663404,0.758168589102088,0.0833446643063391,2
DEXI,0.570280252087362,0.568487632683115,0.758168589102088,0.24489540167425,3
SLC13A2,0.570230812500365,0.568521160130245,0.758168589102088,0.278162980226566,3
EDNRA,0.570058086378871,0.568638301738184,0.758231198046644,0.353432639342797,2
SNAP25,0.569765935526416,0.568836462589584,0.758329898009806,0.341460344839825,2
RAB7A,-0.569741957986612,0.568852727603542,0.758329898009806,0.178105813454993,3
EPHB6,-0.569447286492533,0.569052634308904,0.758493073636956,0.196931357330754,3
ANKRD10,0.569354530134931,0.569115567656686,0.758493073636956,0.200640055775948,2
USP32,-0.568939663686453,0.569397086980497,0.758704046368454,-0.149333187722436,2
ALPI,0.56881026398224,0.569484908395793,0.758704046368454,0.0586611208013308,3
CHORDC1,-0.568770700406148,0.569511760823663,0.758704046368454,0.135082652084821,2
AKR7A2,0.568689997674205,0.569566536923803,0.758704046368454,0.168677400297483,3
ING3,0.568603789732523,0.569625052402163,0.758704046368454,-0.0295353719404077,2
CAMK1D,0.568377179772155,0.569778882423248,0.758815372695836,0.0535281907168204,2
TBCD,-0.567874000521097,0.570120527280239,0.758860342126894,-0.0887369360097562,3
COLEC10,-0.567862752979224,0.570128165167323,0.758860342126894,-0.00743073194354276,2
SH3BGRL,0.567859408601217,0.570130436249104,0.758860342126894,0.123629643193809,3
TK1,0.567806160269327,0.570166596413788,0.758860342126894,0.199081561156354,3
PTN,0.567657225722864,0.570267741494927,0.758860342126894,0.486439106798885,3
SOCS7,0.567596905728855,0.570308708706488,0.758860342126894,0.28790294580384,3
UPK2,-0.567360787366592,0.570469085457235,0.758860342126894,0.0533082003928775,2
PPIB,-0.567343663188406,0.570480717408923,0.758860342126894,-0.042074923290348,2
IL24,0.567160339344975,0.570605250995976,0.758860342126894,0.230597172385402,3
PSPC1,-0.567150016867008,0.570612263536108,0.758860342126894,-0.133556297918012,2
INPP4B,-0.56710981400677,0.570639575603133,0.758860342126894,-0.558236838073588,3
PRKCSH,-0.567086122177811,0.570655671088387,0.758860342126894,-0.0618513692137446,3
MBD1,0.566644845351195,0.57095550023669,0.759020342895234,-0.0123900466585501,2
DHTKD1,-0.566622509623243,0.570970678423696,0.759020342895234,-0.0221814093465938,2
BTG4,0.566534159170299,0.571030718631515,0.759020342895234,0.268050974521188,3
THBD,-0.566483519927863,0.571065132833671,0.759020342895234,0.129696773326464,2
HRASLS,-0.566307921770071,0.571184476201291,0.759020342895234,-0.0584879291610814,2
MINA,0.566232542249831,0.571235710708945,0.759020342895234,-0.049462862194524,2
ILF2,0.566185248677626,0.571267856668974,0.759020342895234,0.0643472298239084,3
PPFIA1,0.565449857773733,0.571767820661125,0.759591194045194,-0.0639145621887087,2
SPCS2,0.564624129978014,0.572329449049125,0.760243815620837,0.0141011619385123,3
MCM5,-0.564217864309682,0.572605871527127,0.760517475007504,-0.232146853380845,3
LDB2,-0.56393049813428,0.572801433256149,0.760554949207715,-0.166018968291528,4
FBXO22,-0.563827327334249,0.572871651966203,0.760554949207715,0.0848753544988668,2
FPR1,0.563816778422844,0.572878831853341,0.760554949207715,0.174345218482136,2
GREM2,-0.563762580270445,0.57291572132042,0.760554949207715,0.24840585733425,2
ATP1B3,0.563291109393405,0.573236671119634,0.760819602656719,0.105144382734209,3
STAU2,0.563262796486809,0.573255947604429,0.760819602656719,0.249871239031102,3
PRPS2,-0.562997551887804,0.573436550967812,0.760965801419448,0.126773643378426,3
CNNM4,-0.562196112286408,0.573982409936665,0.761596608787109,0.0155212426718985,3
UBASH3A,0.561976197776156,0.574132236308748,0.761613364713262,0.204007099695523,2
P2RY14,-0.561905559582982,0.57418036559481,0.761613364713262,0.251947744378009,3
DHX57,-0.561823256442917,0.574236445194332,0.761613364713262,-0.117467314386861,3
MED27,0.561763644744706,0.574277064949965,0.761613364713262,0.100526827347043,3
RHBDL1,-0.561617715307438,0.574376507852464,0.761651735553931,0.159796520168759,2
PLXNC1,0.561378345584808,0.574539642829785,0.761774545458125,0.182165365192516,2
MYH15,0.560903269986131,0.574863480730549,0.762070426134732,0.0953256306560694,2
PHLDA3,0.560760675424763,0.574960697941593,0.762070426134732,0.0116944035065778,2
ZBTB32,-0.560740510216234,0.574974446676363,0.762070426134732,0.153323801011211,2
CD46,0.560492745297679,0.575143386661023,0.762192393542553,0.300671074739931,2
BAGE,0.560362259179773,0.575232368829827,0.762192393542553,0.0503161909768999,2
MACF1,-0.560295126897363,0.575278150763973,0.762192393542553,0.0928761107563803,3
DPEP2,0.560132412170303,0.575389123820693,0.762245930280981,-0.0596037720166966,3
GART,0.559838806422049,0.575589391442007,0.762339699355108,0.00580012479657233,2
PCDH11X,-0.559821709460773,0.575601054243683,0.762339699355108,-0.3404970595708,2
SLC9A7,-0.559689102555575,0.575691516684084,0.762366036927974,-0.238545103205786,2
RDH16,0.559577833059021,0.575767428245223,0.762373101238649,0.16189598028478,2
SSFA2,-0.559220739643215,0.576011080562371,0.762602241970185,0.0134844788215694,3
TTTY14,-0.55892305825399,0.576214232000506,0.762777712508513,-0.618007800518773,2
PTCRA,-0.558158050705394,0.576736463281243,0.763375478049747,0.122057893609672,2
PF4,0.557731857625281,0.577027500116119,0.763667122795188,0.216747639138284,3
XRCC6,0.557579159483008,0.577131790781464,0.763711577118874,0.0467150373653237,3
ATP10A,0.557445474013117,0.577223103351493,0.763738848897945,-0.00741287015476733,2
RFC2,-0.557212537221683,0.577382224837101,0.763844705205711,-0.250697708326838,2
TTC31,0.557121330653696,0.577444534596356,0.763844705205711,0.198652541789965,3
SEMA3G,0.556595295438097,0.577803968825428,0.764226579068479,0.232673966330923,4
FBXO16,-0.556390622403162,0.57794384816542,0.764318002923955,-0.116392940998824,3
HYAL4,0.556110374102525,0.578135403617726,0.764477736550212,-0.102288359684788,2
SDHD,0.555712733699313,0.578407250208392,0.764625638065427,0.0934205937483894,3
VDAC2,0.555633397203684,0.578461495739569,0.764625638065427,-0.0914791370636518,2
TJP3,0.555546428812916,0.578520962249724,0.764625638065427,0.274887487232226,3
METTL7A,-0.555440237278904,0.578593576894033,0.764625638065427,0.289153544346822,2
NIPSNAP3B,-0.555429116274291,0.578601181776226,0.764625638065427,-0.0236102626332315,2
GLMN,-0.555070902170065,0.578846164629491,0.76468657717787,-0.243140020252891,4
G3BP1,-0.554763988704499,0.57905610169458,0.76468657717787,0.216763561834893,2
TBP,-0.554618382140713,0.57915571300403,0.76468657717787,-0.0237929324969472,3
GTSE1,0.554606062991719,0.579164141060272,0.76468657717787,0.0432106107994842,3
KIAA1549,0.554600990427831,0.579167611434723,0.76468657717787,0.0863399508083515,3
NFATC2IP,0.554565828896186,0.579191667325425,0.76468657717787,-0.0268335597705958,2
ID1,-0.554498519846937,0.579237718366502,0.76468657717787,-0.0924620285125001,4
ST6GALNAC2,0.554402986148357,0.579303082904457,0.76468657717787,-0.0289985201158371,3
ERBB3,-0.554234988817986,0.579418035745369,0.76468657717787,-0.0603835544893912,2
CLDN6,-0.554144950047474,0.579479649537706,0.76468657717787,0.0651000679370228,2
ATP6V1E1,0.554061806514951,0.579536547628793,0.76468657717787,0.123666248917591,2
SLC9A3R2,-0.554013023879708,0.579569932549857,0.76468657717787,-0.120052807796516,2
THTPA,-0.553952086376708,0.579611637052897,0.76468657717787,-0.101838278783662,2
ZNF384,-0.553913023125632,0.579638371961896,0.76468657717787,-0.0485976411528276,2
BTNL3,-0.553725432981026,0.579766766811556,0.764702032238261,0.248457870245656,2
EPO,0.553689047317584,0.579791672285813,0.764702032238261,0.441316951893732,3
CASP1,0.553340166615378,0.580030501681164,0.764702656485313,0.458292727506588,3
MAP4K4,0.553290262336819,0.580064667870042,0.764702656485313,0.133655378518865,2
LAMB1,0.553191681096309,0.580132162756961,0.764702656485313,0.73024733057891,2
RAB3A,-0.553170169797882,0.580146891227389,0.764702656485313,-0.171374842244038,2
R3HCC1,-0.553110698378534,0.580187611347724,0.764702656485313,-0.160467033560821,3
RSAD2,0.553067921203518,0.580216901736125,0.764702656485313,0.570267031511317,3
OR7E37P,-0.55287831104158,0.580346739954037,0.764780466632122,-0.216138152308899,2
PHEX,0.55265272598375,0.580501230216938,0.764841236046881,0.0485020257636617,2
PPFIBP2,0.552519869399528,0.580592225081446,0.764841236046881,0.445682609161035,3
GLUD2,-0.552459361227847,0.580633669975253,0.764841236046881,0.612376605416017,2
CD37,-0.552397451407532,0.580676076358126,0.764841236046881,-0.0996712421043132,3
CXCR6,0.551848363536568,0.581052248653663,0.765105756254145,-0.115466464051794,3
EID1,-0.551804706863151,0.581082162113478,0.765105756254145,0.0301160197361511,2
PPCDC,-0.551772433665011,0.581104276103502,0.765105756254145,-0.137815347940893,4
TBL3,-0.551690787061591,0.581160223112873,0.765105756254145,-0.0282264478308522,2
